event_id,action,score,chosen_action
EVT_00005748,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00005748,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00005748,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00004769,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00004769,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00004769,RETRY_LATER,0.25,RETRY_LATER
EVT_00004769,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00005952,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00005952,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00005952,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00005952,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003426,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00003426,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003426,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00003426,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000708,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00000708,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00000708,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00000708,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00007262,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00007262,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00007262,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00007262,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008567,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00008567,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00008567,RETRY_LATER,0.25,RETRY_LATER
EVT_00008567,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00003945,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003945,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003945,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003945,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00007763,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00007763,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007763,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00007763,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007482,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00007482,RECOVERY_REMINDER,0.29,RECOVERY_REMINDER
EVT_00007482,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00007482,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00005955,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00005955,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005955,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00005955,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00009713,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00009713,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00009713,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00009713,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002339,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00002339,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00002339,RETRY_LATER,0.25,RETRY_LATER
EVT_00002339,HUMAN_ESCALATION,-0.2,RETRY_LATER
EVT_00009601,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00009601,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00009601,RETRY_LATER,0.25,RETRY_LATER
EVT_00009601,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00001751,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00001751,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001751,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00001751,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00004696,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00004696,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00004696,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00004696,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00009430,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00009430,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00009430,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00009430,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00007349,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00007349,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007349,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00007349,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000867,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00000867,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00000867,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00000867,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006007,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00006007,RECOVERY_REMINDER,0.55,RECOVERY_REMINDER
EVT_00006007,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00006007,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00009650,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00009650,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00009650,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00009650,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006715,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00006715,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00006715,RETRY_LATER,0.25,RETRY_LATER
EVT_00006715,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00006441,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00006441,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00006441,RETRY_LATER,0.25,RETRY_LATER
EVT_00006441,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00000805,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00000805,RECOVERY_REMINDER,0.29,RECOVERY_REMINDER
EVT_00000805,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00000805,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00001842,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00001842,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001842,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00001842,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00003188,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003188,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003188,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003188,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003636,ALTERNATIVE_PAYMENT,0.2,HUMAN_ESCALATION
EVT_00003636,RECOVERY_REMINDER,0.04,HUMAN_ESCALATION
EVT_00003636,RETRY_LATER,0.0,HUMAN_ESCALATION
EVT_00003636,HUMAN_ESCALATION,0.22,HUMAN_ESCALATION
EVT_00006497,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00006497,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00006497,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00006497,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00001157,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00001157,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001157,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00001157,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002237,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00002237,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00002237,RETRY_LATER,0.25,RETRY_LATER
EVT_00002237,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00005379,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00005379,RECOVERY_REMINDER,0.79,RECOVERY_REMINDER
EVT_00005379,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00005379,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00009284,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00009284,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00009284,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00009284,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00007015,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00007015,RECOVERY_REMINDER,0.79,RECOVERY_REMINDER
EVT_00007015,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00007015,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00006649,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00006649,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00006649,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00006649,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008698,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008698,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008698,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00008698,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00005750,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00005750,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00005750,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00005750,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008237,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00008237,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008237,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00008237,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00009030,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00009030,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00009030,RETRY_LATER,0.25,RETRY_LATER
EVT_00009030,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00002295,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00002295,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002295,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00002295,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00008741,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00008741,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00008741,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00008741,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00009500,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00009500,RECOVERY_REMINDER,0.04,ALTERNATIVE_PAYMENT
EVT_00009500,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00009500,HUMAN_ESCALATION,0.12,ALTERNATIVE_PAYMENT
EVT_00007806,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00007806,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007806,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00007806,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006655,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00006655,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00006655,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00006655,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003005,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00003005,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003005,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00003005,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00002755,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00002755,RECOVERY_REMINDER,0.29,RECOVERY_REMINDER
EVT_00002755,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00002755,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00000275,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00000275,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00000275,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00000275,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006506,ALTERNATIVE_PAYMENT,0.2,ALTERNATIVE_PAYMENT
EVT_00006506,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00006506,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00006506,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00009735,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00009735,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00009735,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00009735,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00003342,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003342,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003342,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003342,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00001338,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00001338,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00001338,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00001338,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00001969,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00001969,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001969,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00001969,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006868,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00006868,RECOVERY_REMINDER,0.04,RETRY_LATER
EVT_00006868,RETRY_LATER,0.25,RETRY_LATER
EVT_00006868,HUMAN_ESCALATION,0.12,RETRY_LATER
EVT_00003451,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003451,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003451,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003451,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003764,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003764,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003764,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003764,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006720,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00006720,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00006720,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00006720,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00005830,ALTERNATIVE_PAYMENT,0.2,ALTERNATIVE_PAYMENT
EVT_00005830,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005830,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00005830,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00003146,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00003146,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003146,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00003146,HUMAN_ESCALATION,-0.2,ALTERNATIVE_PAYMENT
EVT_00004700,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00004700,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00004700,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00004700,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00005016,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00005016,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00005016,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00005016,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007061,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00007061,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00007061,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00007061,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00003126,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003126,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00003126,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003126,HUMAN_ESCALATION,-0.2,RECOVERY_REMINDER
EVT_00008017,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008017,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008017,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00008017,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002214,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00002214,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002214,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00002214,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00005873,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00005873,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00005873,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00005873,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00001639,ALTERNATIVE_PAYMENT,0.2,ALTERNATIVE_PAYMENT
EVT_00001639,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001639,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00001639,HUMAN_ESCALATION,0.1,ALTERNATIVE_PAYMENT
EVT_00001098,ALTERNATIVE_PAYMENT,0.2,RETRY_LATER
EVT_00001098,RECOVERY_REMINDER,0.0,RETRY_LATER
EVT_00001098,RETRY_LATER,0.25,RETRY_LATER
EVT_00001098,HUMAN_ESCALATION,0.0,RETRY_LATER
EVT_00006098,ALTERNATIVE_PAYMENT,0.2,RECOVERY_REMINDER
EVT_00006098,RECOVERY_REMINDER,0.25,RECOVERY_REMINDER
EVT_00006098,RETRY_LATER,-0.1,RECOVERY_REMINDER
EVT_00006098,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003569,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00003569,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003569,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00003569,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00003360,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00003360,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003360,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00003360,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000967,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00000967,RECOVERY_REMINDER,0.65,RECOVERY_REMINDER
EVT_00000967,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00000967,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008460,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00008460,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00008460,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00008460,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00004815,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00004815,RECOVERY_REMINDER,0.55,RECOVERY_REMINDER
EVT_00004815,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00004815,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008187,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00008187,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00008187,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00008187,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008077,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00008077,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00008077,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00008077,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00004249,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00004249,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00004249,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00004249,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00001463,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00001463,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001463,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00001463,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00001926,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00001926,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001926,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00001926,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00000394,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00000394,RECOVERY_REMINDER,0.45,RECOVERY_REMINDER
EVT_00000394,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00000394,HUMAN_ESCALATION,-0.2,RECOVERY_REMINDER
EVT_00003127,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00003127,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00003127,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00003127,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00001792,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00001792,RECOVERY_REMINDER,0.04,ALTERNATIVE_PAYMENT
EVT_00001792,RETRY_LATER,0.15,ALTERNATIVE_PAYMENT
EVT_00001792,HUMAN_ESCALATION,0.12,ALTERNATIVE_PAYMENT
EVT_00000633,ALTERNATIVE_PAYMENT,0.5,ALTERNATIVE_PAYMENT
EVT_00000633,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00000633,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT
EVT_00000633,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00007113,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00007113,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00007113,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00007113,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00008844,ALTERNATIVE_PAYMENT,0.28,ALTERNATIVE_PAYMENT
EVT_00008844,RECOVERY_REMINDER,0.04,ALTERNATIVE_PAYMENT
EVT_00008844,RETRY_LATER,-999999.0,ALTERNATIVE_PAYMENT
EVT_00008844,HUMAN_ESCALATION,0.12,ALTERNATIVE_PAYMENT
EVT_00001697,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00001697,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00001697,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00001697,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00002249,ALTERNATIVE_PAYMENT,0.58,ALTERNATIVE_PAYMENT
EVT_00002249,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT
EVT_00002249,RETRY_LATER,-0.1,ALTERNATIVE_PAYMENT
EVT_00002249,HUMAN_ESCALATION,0.0,ALTERNATIVE_PAYMENT
EVT_00006191,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00006191,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00006191,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00006191,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00003729,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00003729,RECOVERY_REMINDER,0.79,RECOVERY_REMINDER
EVT_00003729,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00003729,HUMAN_ESCALATION,0.12,RECOVERY_REMINDER
EVT_00007200,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00007200,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00007200,RETRY_LATER,-0.2,RECOVERY_REMINDER
EVT_00007200,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER
EVT_00006874,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER
EVT_00006874,RECOVERY_REMINDER,0.75,RECOVERY_REMINDER
EVT_00006874,RETRY_LATER,-0.2,RECOVERY_REMINDER
