event_id,chosen_action,action,recovery_success,revenue_recovered,event_type,failure_type,amount,retry_count,oracle_action,oracle_success,oracle_revenue,correct_action,regret
EVT_00006783,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,2199.6,3,HUMAN_ESCALATION,1,2199.6,False,2199.6
EVT_00004808,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3973.23,CHECKOUT_ABANDONMENT,,3973.23,0,RETRY_LATER,1,3973.23,False,0.0
EVT_00004294,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,4154.01,2,HUMAN_ESCALATION,1,4154.01,False,4154.01
EVT_00008541,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,924.56,0,RETRY_LATER,0,0.0,False,0.0
EVT_00000975,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,1395.97,2,RETRY_LATER,0,0.0,False,0.0
EVT_00004133,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,12256.85,PAYMENT_FAILURE,NETWORK_ERROR,12256.85,0,RETRY_LATER,1,12256.85,False,0.0
EVT_00008166,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1989.61,PAYMENT_FAILURE,TIMEOUT,1989.61,3,ALTERNATIVE_PAYMENT,1,1989.61,True,0.0
EVT_00002766,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1799.06,PAYMENT_FAILURE,TIMEOUT,1799.06,1,ALTERNATIVE_PAYMENT,1,1799.06,True,0.0
EVT_00001264,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1917.03,SUBSCRIPTION_FAILURE,,1917.03,0,ALTERNATIVE_PAYMENT,1,1917.03,True,0.0
EVT_00003633,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,1915.97,3,RETRY_LATER,0,0.0,False,0.0
EVT_00000869,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,1737.04,0,RETRY_LATER,1,1737.04,False,1737.04
EVT_00003957,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,2807.5,1,RECOVERY_REMINDER,1,2807.5,False,2807.5
EVT_00003133,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,7286.38,PAYMENT_FAILURE,NETWORK_ERROR,7286.38,2,ALTERNATIVE_PAYMENT,1,7286.38,True,0.0
EVT_00005020,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,TIMEOUT,28963.06,2,RETRY_LATER,1,28963.06,False,28963.06
EVT_00006709,RECOVERY_REMINDER,RECOVERY_REMINDER,1,1544.75,CHECKOUT_ABANDONMENT,,1544.75,0,RETRY_LATER,1,1544.75,False,0.0
EVT_00007820,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,16001.73,0,RETRY_LATER,0,0.0,False,0.0
EVT_00006779,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,36795.59,1,RETRY_LATER,1,36795.59,False,36795.59
EVT_00000088,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1591.4,PAYMENT_FAILURE,TIMEOUT,1591.4,1,RETRY_LATER,1,1591.4,False,0.0
EVT_00008413,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,5472.3,2,RETRY_LATER,0,0.0,False,0.0
EVT_00004498,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5289.51,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,5289.51,0,RETRY_LATER,1,5289.51,False,0.0
EVT_00002849,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,9005.19,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,9005.19,1,ALTERNATIVE_PAYMENT,1,9005.19,True,0.0
EVT_00001300,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,2808.28,PAYMENT_FAILURE,PAYMENT_LIMIT,2808.28,0,RETRY_LATER,1,2808.28,False,0.0
EVT_00004902,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,3227.09,2,RETRY_LATER,0,0.0,False,0.0
EVT_00002456,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1794.51,PAYMENT_FAILURE,TIMEOUT,1794.51,1,RETRY_LATER,1,1794.51,False,0.0
EVT_00000854,RECOVERY_REMINDER,RECOVERY_REMINDER,1,9062.97,CHECKOUT_ABANDONMENT,,9062.97,0,RETRY_LATER,1,9062.97,False,0.0
EVT_00001464,RECOVERY_REMINDER,RECOVERY_REMINDER,1,1607.6,CHECKOUT_ABANDONMENT,,1607.6,0,RETRY_LATER,1,1607.6,False,0.0
EVT_00006035,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,12000.02,PAYMENT_FAILURE,PAYMENT_LIMIT,12000.02,1,ALTERNATIVE_PAYMENT,1,12000.02,True,0.0
EVT_00007372,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,3375.64,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,3375.64,3,ALTERNATIVE_PAYMENT,1,3375.64,True,0.0
EVT_00001035,RECOVERY_REMINDER,RECOVERY_REMINDER,1,529.43,CHECKOUT_ABANDONMENT,,529.43,0,RETRY_LATER,1,529.43,False,0.0
EVT_00009429,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,6391.17,2,RETRY_LATER,0,0.0,False,0.0
EVT_00007845,RECOVERY_REMINDER,RECOVERY_REMINDER,1,4743.14,CHECKOUT_ABANDONMENT,,4743.14,0,RETRY_LATER,1,4743.14,False,0.0
EVT_00005267,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3716.67,CHECKOUT_ABANDONMENT,,3716.67,0,RETRY_LATER,1,3716.67,False,0.0
EVT_00000399,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3885.6,CHECKOUT_ABANDONMENT,,3885.6,0,RETRY_LATER,1,3885.6,False,0.0
EVT_00009928,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,7947.0,0,RETRY_LATER,1,7947.0,False,7947.0
EVT_00009962,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3661.72,SUBSCRIPTION_FAILURE,,3661.72,0,RETRY_LATER,1,3661.72,False,0.0
EVT_00003388,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,9290.19,0,RETRY_LATER,1,9290.19,False,9290.19
EVT_00003136,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,3932.33,1,HUMAN_ESCALATION,1,3932.33,False,3932.33
EVT_00005412,RECOVERY_REMINDER,RECOVERY_REMINDER,1,1875.16,CHECKOUT_ABANDONMENT,,1875.16,0,RETRY_LATER,1,1875.16,False,0.0
EVT_00007473,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,1148.19,0,ALTERNATIVE_PAYMENT,1,1148.19,False,1148.19
EVT_00005391,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,842.41,0,RETRY_LATER,0,0.0,False,0.0
EVT_00000254,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1302.17,PAYMENT_FAILURE,ISSUER_DECLINE,1302.17,3,ALTERNATIVE_PAYMENT,1,1302.17,True,0.0
EVT_00009450,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,4103.08,1,RECOVERY_REMINDER,1,4103.08,False,4103.08
EVT_00004539,RECOVERY_REMINDER,RECOVERY_REMINDER,1,10613.54,CHECKOUT_ABANDONMENT,,10613.54,0,RETRY_LATER,1,10613.54,False,0.0
EVT_00004634,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1727.11,SUBSCRIPTION_FAILURE,,1727.11,0,RETRY_LATER,1,1727.11,False,0.0
EVT_00001910,RECOVERY_REMINDER,RECOVERY_REMINDER,1,18307.96,CHECKOUT_ABANDONMENT,,18307.96,0,RETRY_LATER,1,18307.96,False,0.0
EVT_00001529,RECOVERY_REMINDER,RECOVERY_REMINDER,1,14700.02,CHECKOUT_ABANDONMENT,,14700.02,0,RETRY_LATER,1,14700.02,False,0.0
EVT_00007752,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,18152.8,1,ALTERNATIVE_PAYMENT,1,18152.8,False,18152.8
EVT_00002150,RECOVERY_REMINDER,RECOVERY_REMINDER,1,52028.64,PAYMENT_FAILURE,TIMEOUT,52028.64,2,RETRY_LATER,1,52028.64,False,0.0
EVT_00000698,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,36193.4,1,RECOVERY_REMINDER,1,36193.4,False,36193.4
EVT_00008498,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,20599.36,0,RETRY_LATER,1,20599.36,False,20599.36
EVT_00002450,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3295.16,CHECKOUT_ABANDONMENT,,3295.16,0,ALTERNATIVE_PAYMENT,1,3295.16,False,0.0
EVT_00006886,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,2455.09,0,HUMAN_ESCALATION,1,2455.09,False,2455.09
EVT_00003004,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,617.88,0,RETRY_LATER,1,617.88,False,617.88
EVT_00001100,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,6593.31,3,RETRY_LATER,0,0.0,False,0.0
EVT_00008462,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,4354.89,PAYMENT_FAILURE,ISSUER_DECLINE,4354.89,3,ALTERNATIVE_PAYMENT,1,4354.89,True,0.0
EVT_00005604,RECOVERY_REMINDER,RECOVERY_REMINDER,1,4404.23,CHECKOUT_ABANDONMENT,,4404.23,0,RETRY_LATER,1,4404.23,False,0.0
EVT_00003869,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,27035.33,2,ALTERNATIVE_PAYMENT,1,27035.33,False,27035.33
EVT_00003602,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,14112.9,0,RETRY_LATER,1,14112.9,False,14112.9
EVT_00002499,RECOVERY_REMINDER,RECOVERY_REMINDER,1,12937.09,CHECKOUT_ABANDONMENT,,12937.09,0,RECOVERY_REMINDER,1,12937.09,True,0.0
EVT_00003109,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,4022.23,SUBSCRIPTION_FAILURE,,4022.23,0,RETRY_LATER,1,4022.23,False,0.0
EVT_00006314,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,1552.81,3,RETRY_LATER,0,0.0,False,0.0
EVT_00004235,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,3754.02,0,ALTERNATIVE_PAYMENT,1,3754.02,False,3754.02
EVT_00004659,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,8096.14,PAYMENT_FAILURE,PAYMENT_LIMIT,8096.14,1,ALTERNATIVE_PAYMENT,1,8096.14,True,0.0
EVT_00001798,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,3863.27,0,RETRY_LATER,1,3863.27,False,3863.27
EVT_00001542,RECOVERY_REMINDER,RECOVERY_REMINDER,1,34275.18,CHECKOUT_ABANDONMENT,,34275.18,0,RETRY_LATER,1,34275.18,False,0.0
EVT_00007312,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,4891.04,0,RETRY_LATER,1,4891.04,False,4891.04
EVT_00005695,RECOVERY_REMINDER,RECOVERY_REMINDER,1,6517.36,CHECKOUT_ABANDONMENT,,6517.36,0,RETRY_LATER,1,6517.36,False,0.0
EVT_00009863,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,6347.36,PAYMENT_FAILURE,PAYMENT_LIMIT,6347.36,3,ALTERNATIVE_PAYMENT,1,6347.36,True,0.0
EVT_00000739,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1492.09,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,1492.09,2,ALTERNATIVE_PAYMENT,1,1492.09,True,0.0
EVT_00007760,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,16298.1,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,16298.1,3,ALTERNATIVE_PAYMENT,1,16298.1,True,0.0
EVT_00001165,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,8590.33,0,RETRY_LATER,0,0.0,False,0.0
EVT_00003690,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3189.78,CHECKOUT_ABANDONMENT,,3189.78,0,RETRY_LATER,1,3189.78,False,0.0
EVT_00009254,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,4554.91,1,RETRY_LATER,0,0.0,False,0.0
EVT_00004155,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,6742.12,0,RETRY_LATER,0,0.0,False,0.0
EVT_00006630,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,4102.03,0,RETRY_LATER,1,4102.03,False,4102.03
EVT_00006692,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,5197.65,2,RETRY_LATER,0,0.0,False,0.0
EVT_00008886,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,2888.9,1,RETRY_LATER,0,0.0,False,0.0
EVT_00001652,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,10712.75,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,10712.75,0,ALTERNATIVE_PAYMENT,1,10712.75,True,0.0
EVT_00000215,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,8106.52,PAYMENT_FAILURE,PAYMENT_LIMIT,8106.52,3,ALTERNATIVE_PAYMENT,1,8106.52,True,0.0
EVT_00003936,RECOVERY_REMINDER,RECOVERY_REMINDER,1,14618.31,CHECKOUT_ABANDONMENT,,14618.31,0,RETRY_LATER,1,14618.31,False,0.0
EVT_00008594,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,983.97,2,RETRY_LATER,0,0.0,False,0.0
EVT_00004125,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,13554.49,0,RETRY_LATER,1,13554.49,False,13554.49
EVT_00000983,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,1565.45,1,HUMAN_ESCALATION,1,1565.45,False,1565.45
EVT_00005897,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,2999.11,2,RETRY_LATER,0,0.0,False,0.0
EVT_00006351,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,6924.8,PAYMENT_FAILURE,ISSUER_DECLINE,6924.8,0,ALTERNATIVE_PAYMENT,1,6924.8,True,0.0
EVT_00005896,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,5135.34,0,ALTERNATIVE_PAYMENT,1,5135.34,False,5135.34
EVT_00002398,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5596.72,PAYMENT_FAILURE,TIMEOUT,5596.72,1,RETRY_LATER,1,5596.72,False,0.0
EVT_00005264,RECOVERY_REMINDER,RECOVERY_REMINDER,1,8537.8,CHECKOUT_ABANDONMENT,,8537.8,0,RETRY_LATER,1,8537.8,False,0.0
EVT_00008095,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,4670.65,2,ALTERNATIVE_PAYMENT,1,4670.65,False,4670.65
EVT_00005823,RETRY_LATER,RETRY_LATER,1,5705.42,PAYMENT_FAILURE,TIMEOUT,5705.42,0,RETRY_LATER,1,5705.42,True,0.0
EVT_00006915,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,1229.26,3,HUMAN_ESCALATION,1,1229.26,False,1229.26
EVT_00004707,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5451.41,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,5451.41,0,RETRY_LATER,1,5451.41,False,0.0
EVT_00008355,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,15160.0,PAYMENT_FAILURE,TIMEOUT,15160.0,2,RETRY_LATER,1,15160.0,False,0.0
EVT_00002871,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,3360.17,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,3360.17,1,ALTERNATIVE_PAYMENT,1,3360.17,True,0.0
EVT_00007204,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,1729.43,2,RETRY_LATER,0,0.0,False,0.0
EVT_00006659,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,8356.37,2,RETRY_LATER,0,0.0,False,0.0
EVT_00000847,RECOVERY_REMINDER,RECOVERY_REMINDER,1,24952.23,CHECKOUT_ABANDONMENT,,24952.23,0,ALTERNATIVE_PAYMENT,1,24952.23,False,0.0
EVT_00001456,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,2403.93,3,RETRY_LATER,0,0.0,False,0.0
EVT_00002744,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,3152.0,0,RETRY_LATER,0,0.0,False,0.0
EVT_00005698,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,19560.34,3,RETRY_LATER,0,0.0,False,0.0
EVT_00003638,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,1784.73,3,RETRY_LATER,0,0.0,False,0.0
EVT_00006650,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,2157.8,2,RETRY_LATER,0,0.0,False,0.0
EVT_00002798,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3186.35,CHECKOUT_ABANDONMENT,,3186.35,0,RETRY_LATER,1,3186.35,False,0.0
EVT_00002537,RECOVERY_REMINDER,RECOVERY_REMINDER,1,416.98,SUBSCRIPTION_FAILURE,,416.98,0,RECOVERY_REMINDER,1,416.98,True,0.0
EVT_00008370,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,1635.1,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,1635.1,3,ALTERNATIVE_PAYMENT,1,1635.1,True,0.0
EVT_00000082,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,22272.71,PAYMENT_FAILURE,PAYMENT_LIMIT,22272.71,3,ALTERNATIVE_PAYMENT,1,22272.71,True,0.0
EVT_00009921,RECOVERY_REMINDER,RECOVERY_REMINDER,1,3204.58,CHECKOUT_ABANDONMENT,,3204.58,0,RETRY_LATER,1,3204.58,False,0.0
EVT_00000830,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,7518.66,PAYMENT_FAILURE,TIMEOUT,7518.66,0,RETRY_LATER,1,7518.66,False,0.0
EVT_00009739,RECOVERY_REMINDER,RECOVERY_REMINDER,1,6404.11,CHECKOUT_ABANDONMENT,,6404.11,0,RETRY_LATER,1,6404.11,False,0.0
EVT_00008286,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,TIMEOUT,15675.35,2,RETRY_LATER,1,15675.35,False,15675.35
EVT_00006698,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,TIMEOUT,7413.28,2,RETRY_LATER,1,7413.28,False,7413.28
EVT_00004142,RECOVERY_REMINDER,RECOVERY_REMINDER,1,9524.93,SUBSCRIPTION_FAILURE,,9524.93,0,ALTERNATIVE_PAYMENT,1,9524.93,False,0.0
EVT_00003462,RECOVERY_REMINDER,RECOVERY_REMINDER,1,9734.54,SUBSCRIPTION_FAILURE,,9734.54,0,RECOVERY_REMINDER,1,9734.54,True,0.0
EVT_00005077,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,5797.34,3,RETRY_LATER,0,0.0,False,0.0
EVT_00009073,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,5040.91,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,5040.91,1,ALTERNATIVE_PAYMENT,1,5040.91,True,0.0
EVT_00004747,RECOVERY_REMINDER,RECOVERY_REMINDER,1,4882.0,CHECKOUT_ABANDONMENT,,4882.0,0,RETRY_LATER,1,4882.0,False,0.0
EVT_00006525,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,6313.9,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,6313.9,0,RETRY_LATER,1,6313.9,False,0.0
EVT_00007085,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,PAYMENT_LIMIT,3134.96,0,RETRY_LATER,0,0.0,False,0.0
EVT_00003285,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,SUBSCRIPTION_FAILURE,,6083.08,0,RECOVERY_REMINDER,1,6083.08,False,6083.08
EVT_00006551,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,2096.61,1,RETRY_LATER,0,0.0,False,0.0
EVT_00009797,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,3212.11,PAYMENT_FAILURE,TIMEOUT,3212.11,0,RETRY_LATER,1,3212.11,False,0.0
EVT_00002530,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,10187.94,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,10187.94,2,RETRY_LATER,1,10187.94,False,0.0
EVT_00002760,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,NETWORK_ERROR,2253.99,2,RETRY_LATER,0,0.0,False,0.0
EVT_00001861,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,3692.34,3,RETRY_LATER,0,0.0,False,0.0
EVT_00005528,RECOVERY_REMINDER,RECOVERY_REMINDER,1,2191.33,CHECKOUT_ABANDONMENT,,2191.33,0,RETRY_LATER,1,2191.33,False,0.0
EVT_00000353,RECOVERY_REMINDER,RECOVERY_REMINDER,1,5508.83,CHECKOUT_ABANDONMENT,,5508.83,0,RETRY_LATER,1,5508.83,False,0.0
EVT_00005167,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,SUBSCRIPTION_FAILURE,,5293.9,0,ALTERNATIVE_PAYMENT,1,5293.9,False,5293.9
EVT_00002254,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,9698.48,0,RECOVERY_REMINDER,1,9698.48,False,9698.48
EVT_00007858,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,4616.12,0,RETRY_LATER,1,4616.12,False,4616.12
EVT_00007676,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,CHECKOUT_ABANDONMENT,,2970.59,0,RETRY_LATER,1,2970.59,False,2970.59
EVT_00009900,RECOVERY_REMINDER,RECOVERY_REMINDER,0,0.0,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,3874.53,2,RETRY_LATER,0,0.0,False,0.0
EVT_00006896,RECOVERY_REMINDER,RECOVERY_REMINDER,1,21743.99,CHECKOUT_ABANDONMENT,,21743.99,0,RETRY_LATER,1,21743.99,False,0.0
EVT_00008456,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,2934.93,3,HUMAN_ESCALATION,1,2934.93,False,2934.93
EVT_00005038,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,4266.21,3,RETRY_LATER,0,0.0,False,0.0
EVT_00008167,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,14023.17,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,14023.17,0,RETRY_LATER,1,14023.17,False,0.0
EVT_00007635,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,10974.53,3,RETRY_LATER,0,0.0,False,0.0
EVT_00005436,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,4466.18,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,4466.18,0,ALTERNATIVE_PAYMENT,1,4466.18,True,0.0
EVT_00002756,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,1,4341.03,SUBSCRIPTION_FAILURE,,4341.03,0,RETRY_LATER,1,4341.03,False,0.0
EVT_00004594,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0,0.0,PAYMENT_FAILURE,ISSUER_DECLINE,7472.44,2,RECOVERY_REMINDER,1,7472.44,False,7472.44
