event_id,event_type,failure_type,payment_method,retry_count,customer_id,merchant_id,amount,v2_action,oracle_action,oracle_recovered,v2_recovered,regret,correct_action,value_band
EVT_00062625,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_001312,MER_00127,20862.8,,ALTERNATIVE_PAYMENT,20862.8,0.0,20862.8,False,₹10K–₹25K
EVT_00047083,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,1,CUS_000118,MER_00118,2316.09,,ALTERNATIVE_PAYMENT,2316.09,0.0,2316.09,False,₹2K–₹5K
EVT_00078025,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,1,CUS_001716,MER_00057,3602.98,,HUMAN_ESCALATION,3602.98,0.0,3602.98,False,₹2K–₹5K
EVT_00026929,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_001677,MER_00149,5959.47,,HUMAN_ESCALATION,5959.47,0.0,5959.47,False,₹5K–₹10K
EVT_00080380,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_001495,MER_00090,2853.65,,RETRY_LATER,2853.65,0.0,2853.65,False,₹2K–₹5K
EVT_00052668,PAYMENT_FAILURE,TIMEOUT,CARD,1,CUS_000418,MER_00140,1765.71,,ALTERNATIVE_PAYMENT,1765.71,0.0,1765.71,False,<=₹2K
EVT_00027209,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_001348,MER_00094,5756.95,,ALTERNATIVE_PAYMENT,5756.95,0.0,5756.95,False,₹5K–₹10K
EVT_00098873,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,CUS_000054,MER_00050,3451.57,,RECOVERY_REMINDER,3451.57,0.0,3451.57,False,₹2K–₹5K
EVT_00098923,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,1,CUS_000298,MER_00141,5537.74,,RECOVERY_REMINDER,5537.74,0.0,5537.74,False,₹5K–₹10K
EVT_00057766,PAYMENT_FAILURE,TIMEOUT,CARD,0,CUS_000046,MER_00002,2877.5,,ALTERNATIVE_PAYMENT,2877.5,0.0,2877.5,False,₹2K–₹5K
EVT_00043456,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001721,MER_00065,707.33,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00043912,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,0,CUS_000969,MER_00152,3328.72,,ALTERNATIVE_PAYMENT,3328.72,0.0,3328.72,False,₹2K–₹5K
EVT_00027334,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_001321,MER_00017,1349.13,,ALTERNATIVE_PAYMENT,1349.13,0.0,1349.13,False,<=₹2K
EVT_00051212,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001715,MER_00069,2843.65,,ALTERNATIVE_PAYMENT,2843.65,0.0,2843.65,False,₹2K–₹5K
EVT_00036421,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_000493,MER_00200,4996.28,,RECOVERY_REMINDER,4996.28,0.0,4996.28,False,₹2K–₹5K
EVT_00092674,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,NETBANKING,0,CUS_000004,MER_00177,4857.58,,RECOVERY_REMINDER,4857.58,0.0,4857.58,False,₹2K–₹5K
EVT_00067987,PAYMENT_FAILURE,PAYMENT_LIMIT,NETBANKING,2,CUS_001647,MER_00169,581.78,,RECOVERY_REMINDER,581.78,0.0,581.78,False,<=₹2K
EVT_00057086,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000934,MER_00025,1954.05,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00050479,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001980,MER_00194,6779.05,,HUMAN_ESCALATION,6779.05,0.0,6779.05,False,₹5K–₹10K
EVT_00031534,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,CUS_000543,MER_00024,3746.56,,ALTERNATIVE_PAYMENT,3746.56,0.0,3746.56,False,₹2K–₹5K
EVT_00094483,PAYMENT_FAILURE,NETWORK_ERROR,CARD,0,CUS_001634,MER_00037,2105.64,,ALTERNATIVE_PAYMENT,2105.64,0.0,2105.64,False,₹2K–₹5K
EVT_00038605,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000585,MER_00037,2096.38,,ALTERNATIVE_PAYMENT,2096.38,0.0,2096.38,False,₹2K–₹5K
EVT_00075995,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,WALLET,3,CUS_000507,MER_00042,3690.06,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00055146,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000468,MER_00192,2972.64,,ALTERNATIVE_PAYMENT,2972.64,0.0,2972.64,False,₹2K–₹5K
EVT_00052759,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,CUS_001259,MER_00010,1595.19,,ALTERNATIVE_PAYMENT,1595.19,0.0,1595.19,False,<=₹2K
EVT_00066041,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,0,CUS_000173,MER_00093,4381.72,,RETRY_LATER,4381.72,0.0,4381.72,False,₹2K–₹5K
EVT_00011023,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001063,MER_00102,7531.67,,HUMAN_ESCALATION,7531.67,0.0,7531.67,False,₹5K–₹10K
EVT_00057318,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,CUS_000355,MER_00066,4085.02,,ALTERNATIVE_PAYMENT,4085.02,0.0,4085.02,False,₹2K–₹5K
EVT_00090762,PAYMENT_FAILURE,TIMEOUT,NETBANKING,3,CUS_001643,MER_00135,1535.04,,ALTERNATIVE_PAYMENT,1535.04,0.0,1535.04,False,<=₹2K
EVT_00038699,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000574,MER_00088,5452.08,,ALTERNATIVE_PAYMENT,5452.08,0.0,5452.08,False,₹5K–₹10K
EVT_00003376,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_001887,MER_00071,13746.62,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,0.0,1512.18,-1512.18,True,₹10K–₹25K
EVT_00088361,PAYMENT_FAILURE,PAYMENT_LIMIT,CARD,2,CUS_001102,MER_00127,8057.51,,ALTERNATIVE_PAYMENT,8057.51,0.0,8057.51,False,₹5K–₹10K
EVT_00055839,PAYMENT_FAILURE,TIMEOUT,CARD,3,CUS_000471,MER_00042,583.01,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00082476,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_000230,MER_00074,5065.28,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00001123,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001077,MER_00067,2635.98,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,2635.98,0.0,2635.98,True,₹2K–₹5K
EVT_00053325,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000432,MER_00083,3085.26,,ALTERNATIVE_PAYMENT,3085.26,0.0,3085.26,False,₹2K–₹5K
EVT_00036575,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,3,CUS_000025,MER_00081,16059.28,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00071135,PAYMENT_FAILURE,NETWORK_ERROR,CARD,1,CUS_001615,MER_00158,2339.57,,RETRY_LATER,2339.57,0.0,2339.57,False,₹2K–₹5K
EVT_00056482,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,1,CUS_001039,MER_00137,4531.86,,ALTERNATIVE_PAYMENT,4531.86,0.0,4531.86,False,₹2K–₹5K
EVT_00089269,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_000681,MER_00113,5632.03,,ALTERNATIVE_PAYMENT,5632.03,0.0,5632.03,False,₹5K–₹10K
EVT_00075239,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000749,MER_00172,10916.18,,RECOVERY_REMINDER,10916.18,0.0,10916.18,False,₹10K–₹25K
EVT_00094681,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000540,MER_00004,2389.9,,ALTERNATIVE_PAYMENT,2389.9,0.0,2389.9,False,₹2K–₹5K
EVT_00093003,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_001029,MER_00100,1003.95,,RETRY_LATER,1003.95,0.0,1003.95,False,<=₹2K
EVT_00045169,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001166,MER_00027,4800.16,,RECOVERY_REMINDER,4800.16,0.0,4800.16,False,₹2K–₹5K
EVT_00062042,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,3,CUS_000728,MER_00120,2582.69,,ALTERNATIVE_PAYMENT,2582.69,0.0,2582.69,False,₹2K–₹5K
EVT_00047746,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001410,MER_00200,8657.15,,HUMAN_ESCALATION,8657.15,0.0,8657.15,False,₹5K–₹10K
EVT_00039703,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,2,CUS_001205,MER_00157,7759.41,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00051890,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000674,MER_00139,24765.82,,RECOVERY_REMINDER,24765.82,0.0,24765.82,False,₹10K–₹25K
EVT_00073003,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,1,CUS_000852,MER_00036,2459.56,,ALTERNATIVE_PAYMENT,2459.56,0.0,2459.56,False,₹2K–₹5K
EVT_00027509,PAYMENT_FAILURE,TIMEOUT,NETBANKING,0,CUS_000931,MER_00140,4820.09,,ALTERNATIVE_PAYMENT,4820.09,0.0,4820.09,False,₹2K–₹5K
EVT_00022096,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,CUS_001302,MER_00196,13685.98,,ALTERNATIVE_PAYMENT,13685.98,0.0,13685.98,False,₹10K–₹25K
EVT_00043578,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001271,MER_00143,2584.67,,ALTERNATIVE_PAYMENT,2584.67,0.0,2584.67,False,₹2K–₹5K
EVT_00022394,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_001764,MER_00144,2486.83,,RETRY_LATER,2486.83,0.0,2486.83,False,₹2K–₹5K
EVT_00086776,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001635,MER_00021,6231.63,,RECOVERY_REMINDER,6231.63,0.0,6231.63,False,₹5K–₹10K
EVT_00036304,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001936,MER_00019,2116.45,,ALTERNATIVE_PAYMENT,2116.45,0.0,2116.45,False,₹2K–₹5K
EVT_00058959,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000689,MER_00151,7601.97,,ALTERNATIVE_PAYMENT,7601.97,0.0,7601.97,False,₹5K–₹10K
EVT_00048204,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000786,MER_00034,10625.47,,RECOVERY_REMINDER,10625.47,0.0,10625.47,False,₹10K–₹25K
EVT_00018314,PAYMENT_FAILURE,ISSUER_DECLINE,WALLET,0,CUS_000071,MER_00035,2434.92,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00016952,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,0,CUS_000509,MER_00076,11109.23,,ALTERNATIVE_PAYMENT,11109.23,0.0,11109.23,False,₹10K–₹25K
EVT_00085680,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,0,CUS_000043,MER_00126,19932.81,,ALTERNATIVE_PAYMENT,19932.81,0.0,19932.81,False,₹10K–₹25K
EVT_00042317,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_000744,MER_00121,695.93,,RECOVERY_REMINDER,695.93,0.0,695.93,False,<=₹2K
EVT_00091385,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,3,CUS_000554,MER_00091,6498.21,,ALTERNATIVE_PAYMENT,6498.21,0.0,6498.21,False,₹5K–₹10K
EVT_00020837,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000921,MER_00050,5360.6,,RECOVERY_REMINDER,5360.6,0.0,5360.6,False,₹5K–₹10K
EVT_00061877,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_000315,MER_00006,155.39,,ALTERNATIVE_PAYMENT,155.39,0.0,155.39,False,<=₹2K
EVT_00040255,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000046,MER_00125,6705.21,,RECOVERY_REMINDER,6705.21,0.0,6705.21,False,₹5K–₹10K
EVT_00011070,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001155,MER_00115,1059.04,,ALTERNATIVE_PAYMENT,1059.04,0.0,1059.04,False,<=₹2K
EVT_00092202,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,3,CUS_000076,MER_00181,4764.15,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00050816,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001259,MER_00023,1888.82,,RECOVERY_REMINDER,1888.82,0.0,1888.82,False,<=₹2K
EVT_00076309,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,3,CUS_001168,MER_00048,1552.52,,ALTERNATIVE_PAYMENT,1552.52,0.0,1552.52,False,<=₹2K
EVT_00037731,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001257,MER_00132,3012.44,,RECOVERY_REMINDER,3012.44,0.0,3012.44,False,₹2K–₹5K
EVT_00055164,PAYMENT_FAILURE,TIMEOUT,CARD,2,CUS_000691,MER_00074,9789.63,,ALTERNATIVE_PAYMENT,9789.63,0.0,9789.63,False,₹5K–₹10K
EVT_00088302,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000020,MER_00165,1962.63,,ALTERNATIVE_PAYMENT,1962.63,0.0,1962.63,False,<=₹2K
EVT_00082581,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_000763,MER_00137,2910.4,,ALTERNATIVE_PAYMENT,2910.4,0.0,2910.4,False,₹2K–₹5K
EVT_00021012,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,UPI,3,CUS_001495,MER_00182,4313.54,,ALTERNATIVE_PAYMENT,4313.54,0.0,4313.54,False,₹2K–₹5K
EVT_00064066,PAYMENT_FAILURE,PAYMENT_LIMIT,UPI,1,CUS_000749,MER_00181,14104.86,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00095502,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_000810,MER_00064,6879.92,,ALTERNATIVE_PAYMENT,6879.92,0.0,6879.92,False,₹5K–₹10K
EVT_00057021,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,2,CUS_001829,MER_00135,2668.01,,ALTERNATIVE_PAYMENT,2668.01,0.0,2668.01,False,₹2K–₹5K
EVT_00023019,SUBSCRIPTION_FAILURE,,UPI,0,CUS_001855,MER_00041,1290.69,,ALTERNATIVE_PAYMENT,1290.69,0.0,1290.69,False,<=₹2K
EVT_00095768,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,3,CUS_000791,MER_00194,25208.55,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,>₹25K
EVT_00096918,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001345,MER_00145,6248.89,,ALTERNATIVE_PAYMENT,6248.89,0.0,6248.89,False,₹5K–₹10K
EVT_00017835,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_001519,MER_00048,6771.22,,ALTERNATIVE_PAYMENT,6771.22,0.0,6771.22,False,₹5K–₹10K
EVT_00040970,PAYMENT_FAILURE,TIMEOUT,UPI,3,CUS_000668,MER_00017,1562.55,,HUMAN_ESCALATION,1562.55,0.0,1562.55,False,<=₹2K
EVT_00054790,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,2,CUS_001926,MER_00076,13892.25,,HUMAN_ESCALATION,13892.25,0.0,13892.25,False,₹10K–₹25K
EVT_00079048,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000105,MER_00153,8011.32,,HUMAN_ESCALATION,8011.32,0.0,8011.32,False,₹5K–₹10K
EVT_00027646,PAYMENT_FAILURE,TIMEOUT,UPI,1,CUS_000358,MER_00184,4420.33,,RECOVERY_REMINDER,4420.33,0.0,4420.33,False,₹2K–₹5K
EVT_00069395,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000420,MER_00042,6075.91,,ALTERNATIVE_PAYMENT,6075.91,0.0,6075.91,False,₹5K–₹10K
EVT_00090573,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,2,CUS_001701,MER_00023,840.26,,RECOVERY_REMINDER,840.26,0.0,840.26,False,<=₹2K
EVT_00051289,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,UPI,2,CUS_000630,MER_00088,1969.04,,RECOVERY_REMINDER,1969.04,0.0,1969.04,False,<=₹2K
EVT_00059078,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,CUS_000414,MER_00192,1074.81,,ALTERNATIVE_PAYMENT,1074.81,0.0,1074.81,False,<=₹2K
EVT_00086553,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_000602,MER_00005,1474.92,,ALTERNATIVE_PAYMENT,1474.92,0.0,1474.92,False,<=₹2K
EVT_00025698,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,0,CUS_001791,MER_00083,6535.54,,ALTERNATIVE_PAYMENT,6535.54,0.0,6535.54,False,₹5K–₹10K
EVT_00038867,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,1,CUS_000126,MER_00194,1665.86,,RECOVERY_REMINDER,1665.86,0.0,1665.86,False,<=₹2K
EVT_00056158,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_000812,MER_00164,6537.39,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹5K–₹10K
EVT_00009025,PAYMENT_FAILURE,NETWORK_ERROR,CARD,1,CUS_000525,MER_00158,15850.12,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,15850.12,0.0,15850.12,True,₹10K–₹25K
EVT_00007504,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,0,CUS_001796,MER_00029,9780.36,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,9780.36,0.0,9780.36,True,₹5K–₹10K
EVT_00003481,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,0,CUS_001389,MER_00079,2973.45,ALTERNATIVE_PAYMENT,RECOVERY_REMINDER,2973.45,0.0,2973.45,False,₹2K–₹5K
EVT_00009328,PAYMENT_FAILURE,TIMEOUT,UPI,1,CUS_001414,MER_00003,25278.25,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,25278.25,15550.09,9728.16,False,>₹25K
EVT_00030062,PAYMENT_FAILURE,TIMEOUT,WALLET,0,CUS_001610,MER_00088,85527.95,,RETRY_LATER,85527.95,0.0,85527.95,False,>₹25K
EVT_00092302,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000868,MER_00073,1775.82,,ALTERNATIVE_PAYMENT,1775.82,0.0,1775.82,False,<=₹2K
EVT_00030540,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,CUS_001664,MER_00130,1367.91,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00053109,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001191,MER_00154,622.0,,RECOVERY_REMINDER,622.0,0.0,622.0,False,<=₹2K
EVT_00028577,PAYMENT_FAILURE,TIMEOUT,UPI,0,CUS_000384,MER_00161,3659.21,,ALTERNATIVE_PAYMENT,3659.21,0.0,3659.21,False,₹2K–₹5K
EVT_00021362,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,CARD,1,CUS_000985,MER_00081,949.07,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00065997,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_000521,MER_00044,1572.61,,RECOVERY_REMINDER,1572.61,0.0,1572.61,False,<=₹2K
EVT_00026557,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,WALLET,3,CUS_000065,MER_00141,3492.46,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹2K–₹5K
EVT_00010641,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,CARD,0,CUS_001778,MER_00039,6323.91,,ALTERNATIVE_PAYMENT,6323.91,0.0,6323.91,False,₹5K–₹10K
EVT_00042508,PAYMENT_FAILURE,TIMEOUT,NETBANKING,1,CUS_000844,MER_00077,897.92,,ALTERNATIVE_PAYMENT,897.92,0.0,897.92,False,<=₹2K
EVT_00098737,PAYMENT_FAILURE,TIMEOUT,NETBANKING,3,CUS_001017,MER_00020,3648.8,,ALTERNATIVE_PAYMENT,3648.8,0.0,3648.8,False,₹2K–₹5K
EVT_00003836,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,CUS_000839,MER_00089,1622.97,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,<=₹2K
EVT_00044280,SUBSCRIPTION_FAILURE,,WALLET,0,CUS_001330,MER_00057,2735.95,,ALTERNATIVE_PAYMENT,2735.95,0.0,2735.95,False,₹2K–₹5K
EVT_00095142,SUBSCRIPTION_FAILURE,,CARD,0,CUS_000418,MER_00182,5107.04,,RETRY_LATER,5107.04,0.0,5107.04,False,₹5K–₹10K
EVT_00074037,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001598,MER_00104,1713.17,,ALTERNATIVE_PAYMENT,1713.17,0.0,1713.17,False,<=₹2K
EVT_00083445,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,CUS_001524,MER_00054,6335.32,,ALTERNATIVE_PAYMENT,6335.32,0.0,6335.32,False,₹5K–₹10K
EVT_00034824,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,WALLET,1,CUS_001596,MER_00122,1913.98,,ALTERNATIVE_PAYMENT,1913.98,0.0,1913.98,False,<=₹2K
EVT_00085862,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001575,MER_00142,1934.18,,ALTERNATIVE_PAYMENT,1934.18,0.0,1934.18,False,<=₹2K
EVT_00061710,PAYMENT_FAILURE,ISSUER_DECLINE,WALLET,2,CUS_000325,MER_00179,4801.48,,ALTERNATIVE_PAYMENT,4801.48,0.0,4801.48,False,₹2K–₹5K
EVT_00001384,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,3,CUS_000537,MER_00180,8372.19,RECOVERY_REMINDER,ALTERNATIVE_PAYMENT,0.0,6252.83,-6252.83,False,₹5K–₹10K
EVT_00096811,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,1,CUS_000302,MER_00024,4632.75,,ALTERNATIVE_PAYMENT,4632.75,0.0,4632.75,False,₹2K–₹5K
EVT_00055067,SUBSCRIPTION_FAILURE,,CARD,0,CUS_001743,MER_00153,4349.89,,ALTERNATIVE_PAYMENT,4349.89,0.0,4349.89,False,₹2K–₹5K
EVT_00090027,CHECKOUT_ABANDONMENT,,NETBANKING,0,CUS_000796,MER_00038,5941.9,,ALTERNATIVE_PAYMENT,5941.9,0.0,5941.9,False,₹5K–₹10K
EVT_00069610,PAYMENT_FAILURE,NETWORK_ERROR,UPI,0,CUS_000106,MER_00047,32751.34,,ALTERNATIVE_PAYMENT,32751.34,0.0,32751.34,False,>₹25K
EVT_00050603,CHECKOUT_ABANDONMENT,,UPI,0,CUS_001303,MER_00044,2121.26,,RECOVERY_REMINDER,2121.26,0.0,2121.26,False,₹2K–₹5K
EVT_00014782,PAYMENT_FAILURE,ISSUER_DECLINE,UPI,1,CUS_000633,MER_00198,3813.45,,RETRY_LATER,3813.45,0.0,3813.45,False,₹2K–₹5K
EVT_00085361,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,UPI,3,CUS_001495,MER_00181,3160.51,,ALTERNATIVE_PAYMENT,3160.51,0.0,3160.51,False,₹2K–₹5K
EVT_00081036,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000931,MER_00012,2545.44,,RECOVERY_REMINDER,2545.44,0.0,2545.44,False,₹2K–₹5K
EVT_00097596,CHECKOUT_ABANDONMENT,,CARD,0,CUS_001150,MER_00050,1746.87,,ALTERNATIVE_PAYMENT,1746.87,0.0,1746.87,False,<=₹2K
EVT_00010628,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,2,CUS_001245,MER_00196,7262.6,,ALTERNATIVE_PAYMENT,7262.6,0.0,7262.6,False,₹5K–₹10K
EVT_00078270,SUBSCRIPTION_FAILURE,,UPI,0,CUS_000790,MER_00071,1326.73,,ALTERNATIVE_PAYMENT,1326.73,0.0,1326.73,False,<=₹2K
EVT_00057558,SUBSCRIPTION_FAILURE,,NETBANKING,0,CUS_000442,MER_00035,8121.51,,RECOVERY_REMINDER,8121.51,0.0,8121.51,False,₹5K–₹10K
EVT_00068029,PAYMENT_FAILURE,TIMEOUT,NETBANKING,1,CUS_001378,MER_00017,8857.8,,ALTERNATIVE_PAYMENT,8857.8,0.0,8857.8,False,₹5K–₹10K
EVT_00089372,PAYMENT_FAILURE,BANK_TECHNICAL_ERROR,NETBANKING,1,CUS_000963,MER_00009,6208.69,,RECOVERY_REMINDER,6208.69,0.0,6208.69,False,₹5K–₹10K
EVT_00033144,PAYMENT_FAILURE,ISSUER_DECLINE,NETBANKING,0,CUS_000938,MER_00171,10541.68,,ALTERNATIVE_PAYMENT,10541.68,0.0,10541.68,False,₹10K–₹25K
EVT_00033194,PAYMENT_FAILURE,NETWORK_ERROR,UPI,1,CUS_001761,MER_00028,15714.7,,RECOVERY_REMINDER,15714.7,0.0,15714.7,False,₹10K–₹25K
EVT_00018909,PAYMENT_FAILURE,TIMEOUT,UPI,2,CUS_000720,MER_00119,13344.87,,ALTERNATIVE_PAYMENT,0.0,0.0,0.0,False,₹10K–₹25K
EVT_00009555,PAYMENT_FAILURE,INSUFFICIENT_BALANCE,NETBANKING,1,CUS_001545,MER_00027,2603.9,ALTERNATIVE_PAYMENT,ALTERNATIVE_PAYMENT,2603.9,0.0,2603.9,True,₹2K–₹5K
EVT_00026209,PAYMENT_FAILURE,EXPIRED_PAYMENT_METHOD,CARD,3,CUS_001122,MER_00179,8565.01,,HUMAN_ESCALATION,8565.01,0.0,8565.01,False,₹5K–₹10K
EVT_00077546,CHECKOUT_ABANDONMENT,,WALLET,0,CUS_000982,MER_00021,4028.3,,ALTERNATIVE_PAYMENT,4028.3,0.0,4028.3,False,₹2K–₹5K
EVT_00097190,PAYMENT_FAILURE,TIMEOUT,NETBANKING,0,CUS_000981,MER_00148,942.13,,ALTERNATIVE_PAYMENT,942.13,0.0,942.13,False,<=₹2K
EVT_00013891,PAYMENT_FAILURE,ISSUER_DECLINE,CARD,0,CUS_001986,MER_00034,10065.78,,ALTERNATIVE_PAYMENT,10065.78,0.0,10065.78,False,₹10K–₹25K
EVT_00097869,CHECKOUT_ABANDONMENT,,UPI,0,CUS_000671,MER_00098,3816.96,,ALTERNATIVE_PAYMENT,3816.96,0.0,3816.96,False,₹2K–₹5K
EVT_00060092,CHECKOUT_ABANDONMENT,,CARD,0,CUS_000333,MER_00173,1635.71,,ALTERNATIVE_PAYMENT,1635.71,0.0,1635.71,False,<=₹2K
EVT_00014584,PAYMENT_FAILURE,ISSUER_DECLINE,WALLET,2,CUS_000529,MER_00009,2351.72,,HUMAN_ESCALATION,2351.72,0.0,2351.72,False,₹2K–₹5K
