event_id,timestamp,event_type,amount,chosen_action,policy_revenue,oracle_action,oracle_revenue,regret,action_match
EVT_00008498,2026-08-08 15:48:19,PAYMENT_FAILURE,20599.36,HUMAN_ESCALATION,0.0,RECOVERY_REMINDER,20599.36,20599.36,False
EVT_00002450,2026-08-08 16:10:57,CHECKOUT_ABANDONMENT,3295.16,RECOVERY_REMINDER,3295.16,ALTERNATIVE_PAYMENT,3295.16,0.0,False
EVT_00006886,2026-08-08 16:19:05,SUBSCRIPTION_FAILURE,2455.09,RECOVERY_REMINDER,0.0,HUMAN_ESCALATION,2455.09,2455.09,False
EVT_00003004,2026-08-08 17:00:05,PAYMENT_FAILURE,617.88,RETRY_LATER,617.88,RECOVERY_REMINDER,617.88,0.0,False
EVT_00001100,2026-08-08 17:57:52,PAYMENT_FAILURE,6593.31,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008462,2026-08-08 18:02:13,PAYMENT_FAILURE,4354.89,ALTERNATIVE_PAYMENT,4354.89,ALTERNATIVE_PAYMENT,4354.89,0.0,True
EVT_00005604,2026-08-08 18:20:23,CHECKOUT_ABANDONMENT,4404.23,RECOVERY_REMINDER,4404.23,ALTERNATIVE_PAYMENT,4404.23,0.0,False
EVT_00003869,2026-08-08 18:27:02,PAYMENT_FAILURE,27035.33,ALTERNATIVE_PAYMENT,27035.33,ALTERNATIVE_PAYMENT,27035.33,0.0,True
EVT_00003602,2026-08-08 18:44:54,PAYMENT_FAILURE,14112.9,RETRY_LATER,14112.9,RECOVERY_REMINDER,14112.9,0.0,False
EVT_00002499,2026-08-08 19:37:08,CHECKOUT_ABANDONMENT,12937.09,RECOVERY_REMINDER,12937.09,RECOVERY_REMINDER,12937.09,0.0,True
EVT_00003109,2026-08-08 19:47:32,SUBSCRIPTION_FAILURE,4022.23,RECOVERY_REMINDER,4022.23,ALTERNATIVE_PAYMENT,4022.23,0.0,False
EVT_00006314,2026-08-08 20:32:06,PAYMENT_FAILURE,1552.81,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004235,2026-08-08 21:15:23,CHECKOUT_ABANDONMENT,3754.02,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,3754.02,3754.02,False
EVT_00004659,2026-08-08 21:53:09,PAYMENT_FAILURE,8096.14,ALTERNATIVE_PAYMENT,8096.14,ALTERNATIVE_PAYMENT,8096.14,0.0,True
EVT_00001798,2026-08-08 21:59:35,SUBSCRIPTION_FAILURE,3863.27,RECOVERY_REMINDER,0.0,RETRY_LATER,3863.27,3863.27,False
EVT_00001542,2026-08-08 23:10:31,CHECKOUT_ABANDONMENT,34275.18,RECOVERY_REMINDER,34275.18,RECOVERY_REMINDER,34275.18,0.0,True
EVT_00007312,2026-08-08 23:46:49,SUBSCRIPTION_FAILURE,4891.04,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,4891.04,4891.04,False
EVT_00005695,2026-08-09 01:14:35,CHECKOUT_ABANDONMENT,6517.36,RECOVERY_REMINDER,6517.36,ALTERNATIVE_PAYMENT,6517.36,0.0,False
EVT_00009863,2026-08-09 01:21:42,PAYMENT_FAILURE,6347.36,ALTERNATIVE_PAYMENT,6347.36,ALTERNATIVE_PAYMENT,6347.36,0.0,True
EVT_00000739,2026-08-09 01:58:52,PAYMENT_FAILURE,1492.09,ALTERNATIVE_PAYMENT,1492.09,ALTERNATIVE_PAYMENT,1492.09,0.0,True
EVT_00007760,2026-08-09 02:23:39,PAYMENT_FAILURE,16298.1,ALTERNATIVE_PAYMENT,16298.1,ALTERNATIVE_PAYMENT,16298.1,0.0,True
EVT_00001165,2026-08-09 02:29:03,SUBSCRIPTION_FAILURE,8590.33,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00003690,2026-08-09 02:47:56,CHECKOUT_ABANDONMENT,3189.78,RECOVERY_REMINDER,3189.78,ALTERNATIVE_PAYMENT,3189.78,0.0,False
EVT_00009254,2026-08-09 05:10:07,PAYMENT_FAILURE,4554.91,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004155,2026-08-09 05:13:30,PAYMENT_FAILURE,6742.12,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00006630,2026-08-09 05:28:35,PAYMENT_FAILURE,4102.03,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,4102.03,4102.03,False
EVT_00006692,2026-08-09 06:43:43,PAYMENT_FAILURE,5197.65,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008886,2026-08-09 06:54:38,PAYMENT_FAILURE,2888.9,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00001652,2026-08-09 07:35:00,PAYMENT_FAILURE,10712.75,ALTERNATIVE_PAYMENT,10712.75,ALTERNATIVE_PAYMENT,10712.75,0.0,True
EVT_00000215,2026-08-09 07:39:41,PAYMENT_FAILURE,8106.52,ALTERNATIVE_PAYMENT,8106.52,ALTERNATIVE_PAYMENT,8106.52,0.0,True
EVT_00003936,2026-08-09 07:56:24,CHECKOUT_ABANDONMENT,14618.31,RECOVERY_REMINDER,14618.31,ALTERNATIVE_PAYMENT,14618.31,0.0,False
EVT_00008594,2026-08-09 08:09:38,PAYMENT_FAILURE,983.97,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00004125,2026-08-09 08:18:22,SUBSCRIPTION_FAILURE,13554.49,RECOVERY_REMINDER,13554.49,RECOVERY_REMINDER,13554.49,0.0,True
EVT_00000983,2026-08-09 08:19:17,PAYMENT_FAILURE,1565.45,RETRY_LATER,0.0,HUMAN_ESCALATION,1565.45,1565.45,False
EVT_00005897,2026-08-09 08:39:24,PAYMENT_FAILURE,2999.11,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006351,2026-08-09 08:47:53,PAYMENT_FAILURE,6924.8,ALTERNATIVE_PAYMENT,6924.8,ALTERNATIVE_PAYMENT,6924.8,0.0,True
EVT_00005896,2026-08-09 08:58:26,CHECKOUT_ABANDONMENT,5135.34,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,5135.34,5135.34,False
EVT_00002398,2026-08-09 09:12:13,PAYMENT_FAILURE,5596.72,RETRY_LATER,5596.72,ALTERNATIVE_PAYMENT,5596.72,0.0,False
EVT_00005264,2026-08-09 09:31:35,CHECKOUT_ABANDONMENT,8537.8,RECOVERY_REMINDER,8537.8,ALTERNATIVE_PAYMENT,8537.8,0.0,False
EVT_00008095,2026-08-09 10:09:38,PAYMENT_FAILURE,4670.65,ALTERNATIVE_PAYMENT,4670.65,ALTERNATIVE_PAYMENT,4670.65,0.0,True
EVT_00005823,2026-08-09 10:56:21,PAYMENT_FAILURE,5705.42,RETRY_LATER,5705.42,RECOVERY_REMINDER,5705.42,0.0,False
EVT_00006915,2026-08-09 11:21:14,PAYMENT_FAILURE,1229.26,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,1229.26,1229.26,False
EVT_00004707,2026-08-09 11:53:43,PAYMENT_FAILURE,5451.41,ALTERNATIVE_PAYMENT,5451.41,ALTERNATIVE_PAYMENT,5451.41,0.0,True
EVT_00008355,2026-08-09 12:28:35,PAYMENT_FAILURE,15160.0,ALTERNATIVE_PAYMENT,15160.0,ALTERNATIVE_PAYMENT,15160.0,0.0,True
EVT_00002871,2026-08-09 12:34:47,PAYMENT_FAILURE,3360.17,ALTERNATIVE_PAYMENT,3360.17,ALTERNATIVE_PAYMENT,3360.17,0.0,True
EVT_00007204,2026-08-09 12:59:26,PAYMENT_FAILURE,1729.43,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006659,2026-08-09 13:48:23,PAYMENT_FAILURE,8356.37,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000847,2026-08-09 14:00:13,CHECKOUT_ABANDONMENT,24952.23,RECOVERY_REMINDER,24952.23,ALTERNATIVE_PAYMENT,24952.23,0.0,False
EVT_00001456,2026-08-09 14:22:36,PAYMENT_FAILURE,2403.93,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00002744,2026-08-09 15:22:19,CHECKOUT_ABANDONMENT,3152.0,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00005698,2026-08-09 17:11:26,PAYMENT_FAILURE,19560.34,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003638,2026-08-09 17:12:09,PAYMENT_FAILURE,1784.73,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006650,2026-08-09 17:29:27,PAYMENT_FAILURE,2157.8,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00002798,2026-08-09 17:48:47,CHECKOUT_ABANDONMENT,3186.35,RECOVERY_REMINDER,3186.35,ALTERNATIVE_PAYMENT,3186.35,0.0,False
EVT_00002537,2026-08-09 17:56:06,SUBSCRIPTION_FAILURE,416.98,RECOVERY_REMINDER,416.98,RECOVERY_REMINDER,416.98,0.0,True
EVT_00008370,2026-08-09 17:57:36,PAYMENT_FAILURE,1635.1,ALTERNATIVE_PAYMENT,1635.1,ALTERNATIVE_PAYMENT,1635.1,0.0,True
EVT_00000082,2026-08-09 19:28:31,PAYMENT_FAILURE,22272.71,ALTERNATIVE_PAYMENT,22272.71,ALTERNATIVE_PAYMENT,22272.71,0.0,True
EVT_00009921,2026-08-09 19:42:53,CHECKOUT_ABANDONMENT,3204.58,RECOVERY_REMINDER,3204.58,RECOVERY_REMINDER,3204.58,0.0,True
EVT_00000830,2026-08-09 20:11:44,PAYMENT_FAILURE,7518.66,RETRY_LATER,7518.66,ALTERNATIVE_PAYMENT,7518.66,0.0,False
EVT_00009739,2026-08-09 21:34:26,CHECKOUT_ABANDONMENT,6404.11,RECOVERY_REMINDER,6404.11,ALTERNATIVE_PAYMENT,6404.11,0.0,False
EVT_00008286,2026-08-09 21:48:46,PAYMENT_FAILURE,15675.35,ALTERNATIVE_PAYMENT,0.0,RETRY_LATER,15675.35,15675.35,False
EVT_00006698,2026-08-09 21:55:20,PAYMENT_FAILURE,7413.28,ALTERNATIVE_PAYMENT,7413.28,ALTERNATIVE_PAYMENT,7413.28,0.0,True
EVT_00004142,2026-08-09 22:00:44,SUBSCRIPTION_FAILURE,9524.93,RECOVERY_REMINDER,9524.93,ALTERNATIVE_PAYMENT,9524.93,0.0,False
EVT_00003462,2026-08-09 22:03:31,SUBSCRIPTION_FAILURE,9734.54,RECOVERY_REMINDER,9734.54,RECOVERY_REMINDER,9734.54,0.0,True
EVT_00005077,2026-08-09 22:17:13,PAYMENT_FAILURE,5797.34,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009073,2026-08-09 22:18:09,PAYMENT_FAILURE,5040.91,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,5040.91,5040.91,False
EVT_00004747,2026-08-09 22:55:06,CHECKOUT_ABANDONMENT,4882.0,RECOVERY_REMINDER,4882.0,RECOVERY_REMINDER,4882.0,0.0,True
EVT_00006525,2026-08-09 23:38:51,PAYMENT_FAILURE,6313.9,ALTERNATIVE_PAYMENT,6313.9,ALTERNATIVE_PAYMENT,6313.9,0.0,True
EVT_00007085,2026-08-10 00:27:06,PAYMENT_FAILURE,3134.96,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003285,2026-08-10 00:29:54,SUBSCRIPTION_FAILURE,6083.08,RECOVERY_REMINDER,6083.08,RECOVERY_REMINDER,6083.08,0.0,True
EVT_00006551,2026-08-10 00:39:04,PAYMENT_FAILURE,2096.61,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00009797,2026-08-10 01:36:34,PAYMENT_FAILURE,3212.11,RETRY_LATER,3212.11,ALTERNATIVE_PAYMENT,3212.11,0.0,False
EVT_00002530,2026-08-10 02:01:56,PAYMENT_FAILURE,10187.94,ALTERNATIVE_PAYMENT,10187.94,ALTERNATIVE_PAYMENT,10187.94,0.0,True
EVT_00002760,2026-08-10 02:26:31,PAYMENT_FAILURE,2253.99,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001861,2026-08-10 03:32:47,PAYMENT_FAILURE,3692.34,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00005528,2026-08-10 04:25:42,CHECKOUT_ABANDONMENT,2191.33,RECOVERY_REMINDER,2191.33,ALTERNATIVE_PAYMENT,2191.33,0.0,False
EVT_00000353,2026-08-10 04:43:34,CHECKOUT_ABANDONMENT,5508.83,RECOVERY_REMINDER,5508.83,ALTERNATIVE_PAYMENT,5508.83,0.0,False
EVT_00005167,2026-08-10 05:25:41,SUBSCRIPTION_FAILURE,5293.9,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,5293.9,5293.9,False
EVT_00002254,2026-08-10 06:15:43,PAYMENT_FAILURE,9698.48,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,9698.48,9698.48,False
EVT_00007858,2026-08-10 06:51:08,PAYMENT_FAILURE,4616.12,RETRY_LATER,4616.12,RECOVERY_REMINDER,4616.12,0.0,False
EVT_00007676,2026-08-10 06:55:40,CHECKOUT_ABANDONMENT,2970.59,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,2970.59,2970.59,False
EVT_00009900,2026-08-10 08:43:42,PAYMENT_FAILURE,3874.53,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006896,2026-08-10 08:56:04,CHECKOUT_ABANDONMENT,21743.99,RECOVERY_REMINDER,21743.99,ALTERNATIVE_PAYMENT,21743.99,0.0,False
EVT_00008456,2026-08-10 08:56:37,PAYMENT_FAILURE,2934.93,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,2934.93,2934.93,False
EVT_00005038,2026-08-10 08:59:53,PAYMENT_FAILURE,4266.21,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00008167,2026-08-10 09:13:40,PAYMENT_FAILURE,14023.17,RETRY_LATER,14023.17,ALTERNATIVE_PAYMENT,14023.17,0.0,False
EVT_00007635,2026-08-10 09:27:42,PAYMENT_FAILURE,10974.53,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00005436,2026-08-10 09:45:18,PAYMENT_FAILURE,4466.18,ALTERNATIVE_PAYMENT,4466.18,ALTERNATIVE_PAYMENT,4466.18,0.0,True
EVT_00002756,2026-08-10 11:00:00,SUBSCRIPTION_FAILURE,4341.03,RECOVERY_REMINDER,4341.03,ALTERNATIVE_PAYMENT,4341.03,0.0,False
EVT_00004594,2026-08-10 11:27:43,PAYMENT_FAILURE,7472.44,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,7472.44,7472.44,False
EVT_00008396,2026-08-10 11:39:43,PAYMENT_FAILURE,10609.16,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,10609.16,10609.16,False
EVT_00001730,2026-08-10 12:42:32,CHECKOUT_ABANDONMENT,824.85,RECOVERY_REMINDER,824.85,ALTERNATIVE_PAYMENT,824.85,0.0,False
EVT_00007000,2026-08-10 13:39:41,CHECKOUT_ABANDONMENT,3186.09,RECOVERY_REMINDER,3186.09,ALTERNATIVE_PAYMENT,3186.09,0.0,False
EVT_00006141,2026-08-10 13:42:53,PAYMENT_FAILURE,8075.47,ALTERNATIVE_PAYMENT,8075.47,ALTERNATIVE_PAYMENT,8075.47,0.0,True
EVT_00009154,2026-08-10 14:56:45,PAYMENT_FAILURE,26474.5,RETRY_LATER,26474.5,RECOVERY_REMINDER,26474.5,0.0,False
EVT_00005712,2026-08-10 15:36:28,PAYMENT_FAILURE,5501.17,RETRY_LATER,5501.17,RETRY_LATER,5501.17,0.0,True
EVT_00007176,2026-08-10 16:10:30,PAYMENT_FAILURE,4319.4,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00002930,2026-08-10 16:29:45,PAYMENT_FAILURE,6137.69,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009520,2026-08-10 17:15:09,PAYMENT_FAILURE,5805.53,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,5805.53,5805.53,False
EVT_00000455,2026-08-10 17:29:04,SUBSCRIPTION_FAILURE,7282.38,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00005610,2026-08-10 18:42:56,SUBSCRIPTION_FAILURE,2835.32,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00008806,2026-08-10 20:01:49,PAYMENT_FAILURE,5025.43,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,5025.43,5025.43,False
EVT_00006465,2026-08-10 20:02:53,PAYMENT_FAILURE,27975.18,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,27975.18,27975.18,False
EVT_00002526,2026-08-10 20:17:55,PAYMENT_FAILURE,7021.81,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00000408,2026-08-10 20:32:17,SUBSCRIPTION_FAILURE,3083.8,RECOVERY_REMINDER,3083.8,RECOVERY_REMINDER,3083.8,0.0,True
EVT_00005540,2026-08-10 21:08:55,PAYMENT_FAILURE,395.91,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00002333,2026-08-10 21:13:03,PAYMENT_FAILURE,1575.38,ALTERNATIVE_PAYMENT,0.0,HUMAN_ESCALATION,1575.38,1575.38,False
EVT_00004131,2026-08-10 21:13:31,SUBSCRIPTION_FAILURE,6677.38,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00006962,2026-08-10 21:28:00,PAYMENT_FAILURE,6134.94,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009483,2026-08-10 23:04:15,PAYMENT_FAILURE,788.41,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,788.41,788.41,False
EVT_00009563,2026-08-10 23:54:41,CHECKOUT_ABANDONMENT,21356.51,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,21356.51,21356.51,False
EVT_00001451,2026-08-11 00:53:12,PAYMENT_FAILURE,8820.51,RETRY_LATER,8820.51,ALTERNATIVE_PAYMENT,8820.51,0.0,False
EVT_00002023,2026-08-11 01:02:29,CHECKOUT_ABANDONMENT,2434.85,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,2434.85,2434.85,False
EVT_00004153,2026-08-11 01:15:23,CHECKOUT_ABANDONMENT,1316.58,RECOVERY_REMINDER,1316.58,ALTERNATIVE_PAYMENT,1316.58,0.0,False
EVT_00007133,2026-08-11 01:23:09,PAYMENT_FAILURE,747.88,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,747.88,747.88,False
EVT_00005799,2026-08-11 01:26:11,PAYMENT_FAILURE,8958.92,ALTERNATIVE_PAYMENT,8958.92,ALTERNATIVE_PAYMENT,8958.92,0.0,True
EVT_00006714,2026-08-11 01:29:59,SUBSCRIPTION_FAILURE,1262.8,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00008676,2026-08-11 01:44:03,CHECKOUT_ABANDONMENT,3884.47,RECOVERY_REMINDER,3884.47,ALTERNATIVE_PAYMENT,3884.47,0.0,False
EVT_00006134,2026-08-11 02:27:48,CHECKOUT_ABANDONMENT,2578.65,RECOVERY_REMINDER,2578.65,ALTERNATIVE_PAYMENT,2578.65,0.0,False
EVT_00006249,2026-08-11 03:33:50,PAYMENT_FAILURE,1292.07,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00006230,2026-08-11 03:58:29,PAYMENT_FAILURE,17376.01,RETRY_LATER,17376.01,ALTERNATIVE_PAYMENT,17376.01,0.0,False
EVT_00000885,2026-08-11 04:53:43,SUBSCRIPTION_FAILURE,10156.77,RECOVERY_REMINDER,0.0,RETRY_LATER,10156.77,10156.77,False
EVT_00007405,2026-08-11 04:56:16,SUBSCRIPTION_FAILURE,6605.01,RECOVERY_REMINDER,6605.01,ALTERNATIVE_PAYMENT,6605.01,0.0,False
EVT_00009218,2026-08-11 05:05:05,PAYMENT_FAILURE,6130.44,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00007855,2026-08-11 07:44:55,PAYMENT_FAILURE,63401.22,ALTERNATIVE_PAYMENT,63401.22,ALTERNATIVE_PAYMENT,63401.22,0.0,True
EVT_00006769,2026-08-11 07:47:14,PAYMENT_FAILURE,2529.95,ALTERNATIVE_PAYMENT,2529.95,ALTERNATIVE_PAYMENT,2529.95,0.0,True
EVT_00003594,2026-08-11 08:42:38,PAYMENT_FAILURE,5015.81,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,5015.81,5015.81,False
EVT_00006671,2026-08-11 10:09:49,PAYMENT_FAILURE,845.75,RETRY_LATER,845.75,ALTERNATIVE_PAYMENT,845.75,0.0,False
EVT_00002194,2026-08-11 10:53:15,PAYMENT_FAILURE,6374.7,ALTERNATIVE_PAYMENT,6374.7,ALTERNATIVE_PAYMENT,6374.7,0.0,True
EVT_00006361,2026-08-11 10:58:19,PAYMENT_FAILURE,11176.98,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00003931,2026-08-11 11:03:13,PAYMENT_FAILURE,4374.64,RETRY_LATER,4374.64,ALTERNATIVE_PAYMENT,4374.64,0.0,False
EVT_00001449,2026-08-11 11:28:27,PAYMENT_FAILURE,8480.0,RETRY_LATER,8480.0,RETRY_LATER,8480.0,0.0,True
EVT_00003261,2026-08-11 11:43:16,SUBSCRIPTION_FAILURE,12563.06,RECOVERY_REMINDER,12563.06,ALTERNATIVE_PAYMENT,12563.06,0.0,False
EVT_00008508,2026-08-11 12:10:02,SUBSCRIPTION_FAILURE,7848.21,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,False
EVT_00000260,2026-08-11 12:13:55,PAYMENT_FAILURE,10690.16,RETRY_LATER,10690.16,RECOVERY_REMINDER,10690.16,0.0,False
EVT_00003801,2026-08-11 12:33:47,PAYMENT_FAILURE,9332.6,RETRY_LATER,9332.6,RECOVERY_REMINDER,9332.6,0.0,False
EVT_00001512,2026-08-11 13:31:24,CHECKOUT_ABANDONMENT,847.77,RECOVERY_REMINDER,847.77,ALTERNATIVE_PAYMENT,847.77,0.0,False
EVT_00002477,2026-08-11 13:43:41,PAYMENT_FAILURE,11877.76,RETRY_LATER,11877.76,RECOVERY_REMINDER,11877.76,0.0,False
EVT_00009704,2026-08-11 15:08:53,PAYMENT_FAILURE,1821.48,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,1821.48,1821.48,False
EVT_00002650,2026-08-11 16:00:10,SUBSCRIPTION_FAILURE,1842.21,RECOVERY_REMINDER,1842.21,RECOVERY_REMINDER,1842.21,0.0,True
EVT_00004287,2026-08-11 16:11:09,CHECKOUT_ABANDONMENT,12285.78,RECOVERY_REMINDER,12285.78,ALTERNATIVE_PAYMENT,12285.78,0.0,False
EVT_00007361,2026-08-11 16:18:27,SUBSCRIPTION_FAILURE,1799.45,RECOVERY_REMINDER,1799.45,RECOVERY_REMINDER,1799.45,0.0,True
EVT_00008641,2026-08-11 16:20:30,SUBSCRIPTION_FAILURE,5291.36,RECOVERY_REMINDER,0.0,ALTERNATIVE_PAYMENT,5291.36,5291.36,False
EVT_00000687,2026-08-11 17:35:14,CHECKOUT_ABANDONMENT,3792.0,RECOVERY_REMINDER,3792.0,RECOVERY_REMINDER,3792.0,0.0,True
EVT_00007780,2026-08-11 18:16:20,PAYMENT_FAILURE,2120.79,RETRY_LATER,0.0,ALTERNATIVE_PAYMENT,2120.79,2120.79,False
EVT_00003089,2026-08-11 18:27:01,CHECKOUT_ABANDONMENT,29473.8,RECOVERY_REMINDER,29473.8,ALTERNATIVE_PAYMENT,29473.8,0.0,False
EVT_00001041,2026-08-11 18:57:57,CHECKOUT_ABANDONMENT,6742.86,RECOVERY_REMINDER,6742.86,ALTERNATIVE_PAYMENT,6742.86,0.0,False
EVT_00006313,2026-08-11 19:12:54,PAYMENT_FAILURE,2119.3,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009516,2026-08-11 19:31:49,PAYMENT_FAILURE,19155.66,RETRY_LATER,19155.66,ALTERNATIVE_PAYMENT,19155.66,0.0,False
EVT_00002982,2026-08-11 19:50:58,PAYMENT_FAILURE,14082.79,RETRY_LATER,14082.79,ALTERNATIVE_PAYMENT,14082.79,0.0,False
EVT_00004546,2026-08-11 19:58:30,PAYMENT_FAILURE,7716.47,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00002717,2026-08-11 20:14:30,PAYMENT_FAILURE,5077.4,ALTERNATIVE_PAYMENT,5077.4,ALTERNATIVE_PAYMENT,5077.4,0.0,True
EVT_00004265,2026-08-11 21:19:38,PAYMENT_FAILURE,6208.3,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00001056,2026-08-11 21:30:00,PAYMENT_FAILURE,8586.36,ALTERNATIVE_PAYMENT,8586.36,ALTERNATIVE_PAYMENT,8586.36,0.0,True
EVT_00009433,2026-08-11 22:48:23,PAYMENT_FAILURE,1839.91,ALTERNATIVE_PAYMENT,0.0,RECOVERY_REMINDER,1839.91,1839.91,False
EVT_00000233,2026-08-11 22:50:02,PAYMENT_FAILURE,7093.28,ALTERNATIVE_PAYMENT,7093.28,ALTERNATIVE_PAYMENT,7093.28,0.0,True
EVT_00005927,2026-08-11 23:36:34,CHECKOUT_ABANDONMENT,6014.87,RECOVERY_REMINDER,6014.87,RECOVERY_REMINDER,6014.87,0.0,True
EVT_00001308,2026-08-11 23:45:38,PAYMENT_FAILURE,4498.87,ALTERNATIVE_PAYMENT,0.0,RETRY_LATER,4498.87,4498.87,False
EVT_00006675,2026-08-12 00:19:26,CHECKOUT_ABANDONMENT,9894.87,RECOVERY_REMINDER,9894.87,ALTERNATIVE_PAYMENT,9894.87,0.0,False
EVT_00004907,2026-08-12 00:35:02,PAYMENT_FAILURE,5104.08,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
EVT_00009466,2026-08-12 00:37:00,CHECKOUT_ABANDONMENT,8581.67,RECOVERY_REMINDER,8581.67,ALTERNATIVE_PAYMENT,8581.67,0.0,False
EVT_00000794,2026-08-12 00:50:04,PAYMENT_FAILURE,973.11,ALTERNATIVE_PAYMENT,0.0,ALTERNATIVE_PAYMENT,0.0,0.0,True
