event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate_x,avg_transaction_amount_x,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_y,historical_success_rate_y,historical_failure_rate,event_hour,day_of_week,month
EVT_00004716,RETRY_LATER,True,ALLOWED,0.726045,1,8759.69,CHECKOUT_ABANDONMENT,2026-08-13 02:43:26,CUS_000067,MER_00187,8759.69,INR,CARD,MOBILE,AT_RISK,,0,9.95,787,True,True,0,0,0,0.776045,1361,58,56,2,0.9655,5815.69,0.8155,79,CARD,FOOD_DELIVERY,LARGE,11630.69,0.9524,0.0476,2,3,8
EVT_00004721,RETRY_LATER,True,ALLOWED,0.761774,1,770.21,PAYMENT_FAILURE,2026-08-27 06:42:17,CUS_000463,MER_00084,770.21,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,0,23.56,0,False,False,0,0,0,0.641774,1130,38,35,3,0.9211,2438.35,0.7922,5,CARD,SAAS,LARGE,2123.34,0.8109,0.1891,6,3,8
EVT_00004730,ALTERNATIVE_PAYMENT,True,ALLOWED,0.204091,1,5974.23,PAYMENT_FAILURE,2026-08-21 15:20:16,CUS_000279,MER_00059,5974.23,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,25.51,0,False,False,0,0,0,0.174091,125,30,25,5,0.8333,4092.25,0.7741,63,CARD,DIGITAL_SERVICES,SMALL,6166.34,0.923,0.077,15,4,8
EVT_00004736,RETRY_LATER,True,ALLOWED,0.59542,0,0.0,PAYMENT_FAILURE,2026-08-23 03:59:30,CUS_000811,MER_00106,3243.86,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,1,20.36,0,False,False,0,0,0,0.57542,94,41,39,2,0.9512,5130.7,0.8955,10,CARD,SAAS,SMALL,2564.56,0.9372,0.0628,3,6,8
EVT_00004747,RETRY_LATER,True,ALLOWED,0.699055,1,4882.0,CHECKOUT_ABANDONMENT,2026-08-09 22:55:06,CUS_001233,MER_00115,4882.0,INR,CARD,TABLET,AT_RISK,,0,57.66,844,True,True,0,0,0,0.749055,1456,54,47,7,0.8704,4328.32,0.7317,69,CARD,E_COMMERCE,MEDIUM,4625.14,0.9927,0.0073,22,6,8
EVT_00004758,RETRY_LATER,True,ALLOWED,0.728192,1,9423.32,CHECKOUT_ABANDONMENT,2026-08-04 20:52:09,CUS_000561,MER_00034,9423.32,INR,NETBANKING,DESKTOP,AT_RISK,,0,14.19,694,True,False,0,0,0,0.778192,818,46,45,1,0.9783,6492.86,0.7863,54,UPI,FOOD_DELIVERY,MEDIUM,27974.45,0.9356,0.0644,20,1,8
EVT_00004760,RETRY_LATER,True,ALLOWED,0.491578,1,8982.64,CHECKOUT_ABANDONMENT,2026-08-24 13:32:24,CUS_000361,MER_00174,8982.64,INR,UPI,DESKTOP,AT_RISK,,0,53.13,292,False,False,0,0,0,0.541578,1273,52,43,9,0.8269,10712.68,0.974,47,CARD,E_COMMERCE,SMALL,39917.69,0.9894,0.0106,13,0,8
EVT_00004769,ALTERNATIVE_PAYMENT,True,ALLOWED,0.524114,1,7146.35,PAYMENT_FAILURE,2026-08-17 17:35:19,CUS_000096,MER_00085,7146.35,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,1,4.38,0,False,False,0,0,0,0.494114,453,62,44,18,0.7097,6159.18,0.4147,66,UPI,EDUCATION,SMALL,4896.74,0.8068,0.1932,17,0,8
EVT_00004780,ALTERNATIVE_PAYMENT,True,ALLOWED,0.332301,1,9401.04,PAYMENT_FAILURE,2026-08-24 12:46:35,CUS_000829,MER_00114,9401.04,INR,WALLET,DESKTOP,FAILED,ISSUER_DECLINE,2,68.98,0,False,False,0,0,0,0.152301,1299,50,39,11,0.78,4767.17,0.3192,44,UPI,FOOD_DELIVERY,MEDIUM,5161.89,0.7179,0.2821,12,0,8
EVT_00004805,RETRY_LATER,True,ALLOWED,0.669436,1,899.66,CHECKOUT_ABANDONMENT,2026-08-21 19:35:02,CUS_001873,MER_00121,899.66,INR,CARD,MOBILE,AT_RISK,,0,34.84,613,True,False,0,0,0,0.719436,916,69,61,8,0.8841,1241.17,0.319,18,UPI,SAAS,SMALL,4761.05,0.8269,0.1731,19,4,8
EVT_00004808,RETRY_LATER,True,ALLOWED,0.677803,1,3973.23,CHECKOUT_ABANDONMENT,2026-08-07 16:53:33,CUS_001083,MER_00026,3973.23,INR,UPI,DESKTOP,AT_RISK,,0,19.92,408,True,False,0,0,0,0.727803,1438,22,20,2,0.9091,4483.67,0.4705,76,CARD,SAAS,LARGE,6343.17,0.7939,0.2061,16,4,8
EVT_00004810,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-28 21:43:06,CUS_000757,MER_00052,21642.17,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,29.74,0,False,False,0,0,0,0.18336,1114,70,66,4,0.9429,8476.38,0.884,45,UPI,RETAIL,LARGE,8899.2,0.9756,0.0244,21,4,8
EVT_00004813,RETRY_LATER,True,ALLOWED,0.309827,1,9329.58,SUBSCRIPTION_FAILURE,2026-08-23 09:58:01,CUS_001398,MER_00048,9329.58,INR,CARD,MOBILE,AT_RISK,,0,8.29,0,False,False,876,6,2,0.359827,990,76,54,22,0.7105,6855.51,0.7438,54,CARD,EDUCATION,MEDIUM,7641.54,0.8998,0.1002,9,6,8
EVT_00004815,ALTERNATIVE_PAYMENT,True,ALLOWED,0.573038,1,1874.05,CHECKOUT_ABANDONMENT,2026-08-19 07:10:42,CUS_001895,MER_00028,1874.05,INR,UPI,DESKTOP,AT_RISK,,0,68.18,802,False,False,0,0,0,0.543038,227,49,46,3,0.9388,4957.24,0.839,88,UPI,RETAIL,SMALL,5325.69,0.8758,0.1242,7,2,8
EVT_00004833,RETRY_LATER,True,ALLOWED,0.699501,1,2344.47,CHECKOUT_ABANDONMENT,2026-08-14 00:39:20,CUS_001179,MER_00115,2344.47,INR,UPI,MOBILE,AT_RISK,,0,70.16,621,True,False,0,0,0,0.749501,410,18,16,2,0.8889,6344.37,0.6907,62,UPI,E_COMMERCE,MEDIUM,4625.14,0.9927,0.0073,0,4,8
EVT_00004868,RECOVERY_REMINDER,True,ALLOWED,0.33959,1,1734.12,PAYMENT_FAILURE,2026-08-23 11:05:16,CUS_000867,MER_00027,1734.12,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,41.4,0,False,False,0,0,0,0.31959,1235,25,19,6,0.76,3070.08,0.6663,63,NETBANKING,DIGITAL_SERVICES,SMALL,12097.35,0.8025,0.1975,11,6,8
EVT_00004878,RETRY_LATER,True,ALLOWED,0.01,0,0.0,PAYMENT_FAILURE,2026-08-04 19:44:34,CUS_000997,MER_00192,1119.02,INR,WALLET,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,25.01,0,False,False,0,0,0,0.236113,803,24,21,3,0.875,548.8,0.2384,33,UPI,TRAVEL,MEDIUM,20196.01,0.9465,0.0535,19,1,8
EVT_00004885,ALTERNATIVE_PAYMENT,True,ALLOWED,0.668929,1,7961.74,SUBSCRIPTION_FAILURE,2026-08-24 06:41:27,CUS_000298,MER_00059,7961.74,INR,UPI,MOBILE,AT_RISK,,0,70.55,0,False,False,871,22,0,0.638929,675,39,34,5,0.8718,7081.94,0.8272,70,CARD,DIGITAL_SERVICES,SMALL,6166.34,0.923,0.077,6,0,8
EVT_00004900,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-22 22:49:01,CUS_000324,MER_00053,5464.38,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,3,63.24,0,False,False,0,0,0,0.364599,1376,52,47,5,0.9038,6682.24,0.5829,78,UPI,E_COMMERCE,SMALL,2869.11,0.924,0.076,22,5,8
EVT_00004902,RETRY_LATER,True,ALLOWED,0.01,0,0.0,PAYMENT_FAILURE,2026-08-08 06:25:12,CUS_001720,MER_00041,3227.09,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,12.84,0,False,False,0,0,0,0.200977,790,21,16,5,0.7619,4729.91,0.7223,29,CARD,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,6,5,8
EVT_00004907,RETRY_LATER,True,ALLOWED,0.01,0,0.0,PAYMENT_FAILURE,2026-08-12 00:35:02,CUS_001727,MER_00144,5104.08,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,2,28.2,0,False,False,0,0,0,0.158619,1426,9,7,2,0.7778,14336.36,0.7701,7,UPI,E_COMMERCE,SMALL,11138.28,0.8359,0.1641,0,2,8
EVT_00004912,RETRY_LATER,True,ALLOWED,0.703343,1,3717.29,CHECKOUT_ABANDONMENT,2026-08-27 01:32:24,CUS_000991,MER_00197,3717.29,INR,CARD,MOBILE,AT_RISK,,0,36.85,832,True,True,0,0,0,0.753343,533,37,34,3,0.9189,2694.47,0.1897,42,UPI,E_COMMERCE,SMALL,1239.03,0.945,0.055,1,3,8
EVT_00004936,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-28 05:38:39,CUS_001638,MER_00136,5542.14,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,3,5.2,0,False,False,0,0,0,0.213674,944,40,35,5,0.875,4444.89,0.76,84,CARD,TRAVEL,MEDIUM,1391.97,0.9802,0.0198,5,4,8
EVT_00004950,RECOVERY_REMINDER,True,ALLOWED,0.66838,1,8576.22,CHECKOUT_ABANDONMENT,2026-08-30 19:45:37,CUS_000695,MER_00085,8576.22,INR,WALLET,MOBILE,AT_RISK,,0,31.61,186,False,False,0,0,0,0.51838,162,74,64,10,0.8649,6727.67,0.6682,35,NETBANKING,EDUCATION,SMALL,4896.74,0.8068,0.1932,19,6,8
EVT_00004972,RETRY_LATER,True,ALLOWED,0.01,0,0.0,PAYMENT_FAILURE,2026-08-14 06:22:50,CUS_000104,MER_00069,1324.71,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,2,4.58,0,False,False,0,0,0,0.153708,40,11,9,2,0.8182,2041.65,0.7129,6,UPI,E_COMMERCE,SMALL,12615.7,0.7608,0.2392,6,4,8
EVT_00004986,ALTERNATIVE_PAYMENT,True,ALLOWED,0.680477,1,4833.55,SUBSCRIPTION_FAILURE,2026-08-05 04:46:32,CUS_001518,MER_00143,4833.55,INR,UPI,DESKTOP,AT_RISK,,0,24.29,0,False,False,415,12,0,0.650477,101,72,65,7,0.9028,1894.02,0.5618,63,CARD,RETAIL,MEDIUM,1410.83,0.967,0.033,4,2,8
EVT_00004988,ALTERNATIVE_PAYMENT,True,ALLOWED,0.315441,1,3466.86,SUBSCRIPTION_FAILURE,2026-08-24 02:09:11,CUS_000311,MER_00004,3466.86,INR,NETBANKING,MOBILE,AT_RISK,,0,17.89,0,False,False,587,9,3,0.285441,1009,23,18,5,0.7826,3595.27,0.429,24,UPI,EDUCATION,MEDIUM,2207.0,0.9735,0.0265,2,0,8
EVT_00005016,RETRY_LATER,True,ALLOWED,0.285052,1,1609.7,PAYMENT_FAILURE,2026-08-18 22:09:24,CUS_000283,MER_00041,1609.7,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,0.23,0,False,False,0,0,0,0.335052,1016,26,20,6,0.7692,4611.29,0.9085,33,NETBANKING,TRAVEL,MEDIUM,3690.69,0.8746,0.1254,22,1,8
EVT_00005019,RETRY_LATER,True,ALLOWED,0.743427,1,1833.02,PAYMENT_FAILURE,2026-08-27 14:56:14,CUS_000248,MER_00169,1833.02,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,54.25,0,False,False,0,0,0,0.623427,641,14,11,3,0.7857,1216.78,0.6496,70,UPI,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.0472,14,3,8
EVT_00005020,RETRY_LATER,True,ALLOWED,0.467955,1,28963.06,PAYMENT_FAILURE,2026-08-07 22:54:09,CUS_000363,MER_00096,28963.06,INR,UPI,MOBILE,FAILED,TIMEOUT,2,50.14,0,False,False,0,0,0,0.547955,358,76,71,5,0.9342,12781.59,0.8066,60,CARD,TRAVEL,MEDIUM,3014.41,0.9456,0.0544,22,4,8
EVT_00005029,RETRY_LATER,True,ALLOWED,0.594641,1,1807.01,PAYMENT_FAILURE,2026-08-21 21:27:15,CUS_001484,MER_00154,1807.01,INR,CARD,MOBILE,FAILED,TIMEOUT,1,42.25,0,False,False,0,0,0,0.574641,194,19,18,1,0.9474,2518.03,0.8344,62,CARD,E_COMMERCE,SMALL,7670.89,0.9583,0.0417,21,4,8
EVT_00005038,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-10 08:59:53,CUS_001821,MER_00187,4266.21,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,30.41,0,False,False,0,0,0,0.147994,489,10,9,1,0.9,3110.57,0.904,13,UPI,FOOD_DELIVERY,LARGE,11630.69,0.9524,0.0476,8,0,8
EVT_00005077,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-09 22:17:13,CUS_000229,MER_00121,5797.34,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,43.22,0,False,False,0,0,0,0.156368,833,23,23,0,1.0,3234.56,0.9388,47,UPI,SAAS,SMALL,4761.05,0.8269,0.1731,22,6,8
EVT_00005109,ALTERNATIVE_PAYMENT,True,ALLOWED,0.531813,1,3341.36,SUBSCRIPTION_FAILURE,2026-08-22 15:48:14,CUS_001520,MER_00198,3341.36,INR,CARD,MOBILE,AT_RISK,,0,71.94,0,False,False,348,3,0,0.501813,707,73,69,4,0.9452,2388.55,0.6808,5,UPI,DIGITAL_SERVICES,SMALL,5306.23,0.9513,0.0487,15,5,8
EVT_00005116,RETRY_LATER,True,ALLOWED,0.720727,1,10309.04,CHECKOUT_ABANDONMENT,2026-08-01 08:48:55,CUS_001675,MER_00145,10309.04,INR,CARD,MOBILE,AT_RISK,,0,35.08,404,True,False,0,0,0,0.770727,1084,52,49,3,0.9423,7977.61,0.9967,47,CARD,DIGITAL_SERVICES,SMALL,22876.16,0.9386,0.0614,8,5,8
EVT_00005120,RETRY_LATER,True,ALLOWED,0.345518,0,0.0,PAYMENT_FAILURE,2026-08-27 11:32:43,CUS_000944,MER_00086,6580.02,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,2,28.24,0,False,False,0,0,0,0.425518,727,15,12,3,0.8,4770.18,0.8541,0,UPI,EDUCATION,LARGE,4399.36,0.9863,0.0137,11,3,8
EVT_00005127,RETRY_LATER,True,ALLOWED,0.266324,0,0.0,PAYMENT_FAILURE,2026-08-17 04:45:11,CUS_000504,MER_00188,7837.28,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,39.74,0,False,False,0,0,0,0.316324,1305,9,8,1,0.8889,5676.96,0.9505,87,UPI,RETAIL,SMALL,9937.08,0.8407,0.1593,4,0,8
EVT_00005133,ALTERNATIVE_PAYMENT,True,ALLOWED,0.600558,1,2015.62,PAYMENT_FAILURE,2026-08-28 13:24:58,CUS_001182,MER_00064,2015.62,INR,WALLET,MOBILE,FAILED,TIMEOUT,1,62.62,0,False,False,0,0,0,0.570558,1393,16,15,1,0.9375,2454.66,0.5775,48,NETBANKING,TRAVEL,SMALL,4568.4,0.9534,0.0466,13,4,8
EVT_00005144,ALTERNATIVE_PAYMENT,True,ALLOWED,0.783453,1,2949.35,CHECKOUT_ABANDONMENT,2026-08-23 10:49:41,CUS_000939,MER_00185,2949.35,INR,NETBANKING,TABLET,AT_RISK,,0,63.6,866,True,False,0,0,0,0.753453,708,72,67,5,0.9306,2372.12,0.6174,54,UPI,TRAVEL,SMALL,6499.82,0.9334,0.0666,10,6,8
EVT_00005148,RETRY_LATER,True,ALLOWED,0.496554,0,0.0,PAYMENT_FAILURE,2026-08-23 17:02:05,CUS_001401,MER_00161,340.54,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,1,35.36,0,False,False,0,0,0,0.476554,1286,65,49,16,0.7538,1381.17,0.8387,56,UPI,SAAS,SMALL,3979.68,0.9713,0.0287,17,6,8
EVT_00005156,RETRY_LATER,True,ALLOWED,0.360251,1,1351.02,PAYMENT_FAILURE,2026-08-25 14:48:30,CUS_000761,MER_00132,1351.02,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,49.35,0,False,False,0,0,0,0.410251,288,11,11,0,1.0,2351.43,0.5115,25,UPI,RETAIL,MEDIUM,27235.71,0.8482,0.1518,14,1,8
EVT_00005167,ALTERNATIVE_PAYMENT,True,ALLOWED,0.289771,1,5293.9,SUBSCRIPTION_FAILURE,2026-08-10 05:25:41,CUS_000912,MER_00147,5293.9,INR,UPI,MOBILE,AT_RISK,,0,68.81,0,False,False,698,4,2,0.259771,299,8,7,1,0.875,3375.33,0.3522,4,NETBANKING,TRAVEL,MEDIUM,6423.31,0.8655,0.1345,5,0,8
EVT_00005170,HUMAN_ESCALATION,True,ALLOWED,0.115994,1,3042.39,PAYMENT_FAILURE,2026-08-07 01:12:22,CUS_000348,MER_00070,3042.39,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,52.98,0,False,False,0,0,0,0.215994,1405,60,52,8,0.8667,2666.7,0.9154,61,CARD,DIGITAL_SERVICES,SMALL,32979.79,0.7942,0.2058,1,4,8
EVT_00005193,ALTERNATIVE_PAYMENT,True,ALLOWED,0.636506,1,2458.48,PAYMENT_FAILURE,2026-08-03 17:53:08,CUS_000214,MER_00197,2458.48,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,0,26.62,0,False,False,0,0,0,0.456506,690,10,9,1,0.9,3092.43,0.6122,3,CARD,E_COMMERCE,SMALL,1239.03,0.945,0.055,17,0,8
EVT_00005198,ALTERNATIVE_PAYMENT,True,ALLOWED,0.531423,1,7086.08,PAYMENT_FAILURE,2026-08-16 17:35:05,CUS_000435,MER_00096,7086.08,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,45.63,0,False,False,0,0,0,0.501423,667,36,32,4,0.8889,4754.64,0.6907,82,UPI,TRAVEL,MEDIUM,3014.41,0.9456,0.0544,17,6,8
EVT_00005199,RETRY_LATER,True,ALLOWED,0.715651,1,1816.57,PAYMENT_FAILURE,2026-08-06 06:06:06,CUS_001049,MER_00039,1816.57,INR,UPI,MOBILE,FAILED,TIMEOUT,0,57.57,0,False,False,0,0,0,0.595651,1012,14,12,2,0.8571,2265.92,0.3675,54,CARD,DIGITAL_SERVICES,SMALL,6776.92,0.7982,0.2018,6,3,8
EVT_00005217,RETRY_LATER,True,ALLOWED,0.767343,1,7792.89,PAYMENT_FAILURE,2026-08-14 11:36:59,CUS_000006,MER_00043,7792.89,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,51.15,0,False,False,0,0,0,0.647343,1292,11,10,1,0.9091,10316.92,0.6482,6,NETBANKING,TRAVEL,SMALL,10675.23,0.776,0.224,11,4,8
EVT_00005220,ALTERNATIVE_PAYMENT,True,ALLOWED,0.390184,1,2611.51,PAYMENT_FAILURE,2026-08-15 04:12:08,CUS_001121,MER_00170,2611.51,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,14.22,0,False,False,0,0,0,0.360184,50,50,41,9,0.82,5630.87,0.5829,55,CARD,EDUCATION,LARGE,584.64,0.8429,0.1571,4,5,8
EVT_00005228,ALTERNATIVE_PAYMENT,True,ALLOWED,0.431384,1,4005.92,PAYMENT_FAILURE,2026-08-07 12:55:59,CUS_001566,MER_00133,4005.92,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,14.94,0,False,False,0,0,0,0.401384,698,21,20,1,0.9524,4910.75,0.7395,29,CARD,TRAVEL,SMALL,4316.96,0.7958,0.2042,12,4,8
EVT_00005241,RECOVERY_REMINDER,True,ALLOWED,0.342317,1,6919.37,PAYMENT_FAILURE,2026-08-13 12:27:37,CUS_000370,MER_00013,6919.37,INR,WALLET,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,12.56,0,False,False,0,0,0,0.322317,1164,14,13,1,0.9286,8795.23,0.7333,25,WALLET,TRAVEL,SMALL,3031.81,0.8747,0.1253,12,3,8
EVT_00005242,ALTERNATIVE_PAYMENT,True,ALLOWED,0.376494,1,2962.61,PAYMENT_FAILURE,2026-08-26 02:48:46,CUS_000531,MER_00090,2962.61,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,2,62.34,0,False,False,0,0,0,0.196494,909,73,67,6,0.9178,7200.01,0.8568,41,CARD,SAAS,LARGE,7209.68,0.9254,0.0746,2,2,8
EVT_00005245,RETRY_LATER,True,ALLOWED,0.527106,1,1322.46,PAYMENT_FAILURE,2026-08-22 20:47:03,CUS_001701,MER_00135,1322.46,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,1,68.56,0,False,False,0,0,0,0.507106,420,13,10,3,0.7692,1529.6,0.3662,62,UPI,FOOD_DELIVERY,SMALL,9749.43,0.833,0.167,20,5,8
EVT_00005247,RECOVERY_REMINDER,True,ALLOWED,0.722783,1,14571.64,CHECKOUT_ABANDONMENT,2026-08-27 15:33:37,CUS_000405,MER_00175,14571.64,INR,UPI,DESKTOP,AT_RISK,,0,10.57,631,False,False,0,0,0,0.572783,763,31,27,4,0.871,16090.81,0.7807,56,UPI,RETAIL,SMALL,14742.91,0.995,0.005,15,3,8
EVT_00005249,ALTERNATIVE_PAYMENT,True,ALLOWED,0.446917,1,6820.96,PAYMENT_FAILURE,2026-08-25 12:02:10,CUS_000250,MER_00125,6820.96,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,10.89,0,False,False,0,0,0,0.416917,91,34,25,9,0.7353,6015.41,0.836,32,UPI,E_COMMERCE,MEDIUM,4606.05,0.8105,0.1895,12,1,8
EVT_00005251,RETRY_LATER,True,ALLOWED,0.5394,1,7645.82,PAYMENT_FAILURE,2026-08-02 21:02:03,CUS_000220,MER_00022,7645.82,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,1,58.57,0,False,False,0,0,0,0.5194,1356,16,14,2,0.875,5869.83,0.7764,29,CARD,DIGITAL_SERVICES,LARGE,2602.03,0.8671,0.1329,21,6,8
EVT_00005264,RETRY_LATER,True,ALLOWED,0.650915,1,8537.8,CHECKOUT_ABANDONMENT,2026-08-09 09:31:35,CUS_000446,MER_00117,8537.8,INR,UPI,MOBILE,AT_RISK,,0,43.89,97,True,False,0,0,0,0.700915,1004,71,66,5,0.9296,5728.29,0.486,89,CARD,TRAVEL,SMALL,11500.96,0.8461,0.1539,9,6,8
EVT_00005267,RETRY_LATER,True,ALLOWED,0.693351,1,3716.67,CHECKOUT_ABANDONMENT,2026-08-08 09:13:44,CUS_001153,MER_00014,3716.67,INR,UPI,MOBILE,AT_RISK,,0,62.49,885,True,False,0,0,0,0.743351,663,16,15,1,0.9375,6820.42,0.5455,55,UPI,FOOD_DELIVERY,SMALL,3627.04,0.8438,0.1562,9,5,8
EVT_00005274,ALTERNATIVE_PAYMENT,True,ALLOWED,0.265842,1,4784.68,PAYMENT_FAILURE,2026-08-21 11:21:16,CUS_001043,MER_00169,4784.68,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,11.57,0,False,False,0,0,0,0.235842,640,26,22,4,0.8462,3105.67,0.5003,10,CARD,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.0472,11,4,8
EVT_00005283,ALTERNATIVE_PAYMENT,True,ALLOWED,0.481351,1,1722.68,PAYMENT_FAILURE,2026-08-17 11:51:35,CUS_001422,MER_00083,1722.68,INR,WALLET,DESKTOP,FAILED,ISSUER_DECLINE,0,5.16,0,False,False,0,0,0,0.301351,1492,63,52,11,0.8254,2117.22,0.5789,19,CARD,FOOD_DELIVERY,MEDIUM,6899.34,0.9485,0.0515,11,0,8
EVT_00005285,RETRY_LATER,True,ALLOWED,0.544145,1,3977.69,PAYMENT_FAILURE,2026-08-28 19:43:37,CUS_000013,MER_00072,3977.69,INR,CARD,TABLET,FAILED,BANK_TECHNICAL_ERROR,1,63.86,0,False,False,0,0,0,0.524145,1111,13,10,3,0.7692,4056.41,0.6597,76,UPI,TRAVEL,MEDIUM,4974.21,0.8851,0.1149,19,4,8
EVT_00005289,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-12 06:56:06,CUS_000192,MER_00147,8590.73,INR,UPI,MOBILE,FAILED,TIMEOUT,3,41.07,0,False,False,0,0,0,0.386264,956,33,30,3,0.9091,10292.64,0.25,44,UPI,TRAVEL,MEDIUM,6423.31,0.8655,0.1345,6,2,8
EVT_00005295,ALTERNATIVE_PAYMENT,True,ALLOWED,0.513578,1,8302.96,SUBSCRIPTION_FAILURE,2026-08-12 03:14:06,CUS_001695,MER_00153,8302.96,INR,UPI,MOBILE,AT_RISK,,0,4.68,0,False,False,30,1,0,0.483578,265,32,29,3,0.9062,5197.52,0.625,78,NETBANKING,DIGITAL_SERVICES,MEDIUM,11301.58,0.8712,0.1288,3,2,8
EVT_00005302,RETRY_LATER,True,ALLOWED,0.402537,0,0.0,PAYMENT_FAILURE,2026-08-01 22:19:14,CUS_000643,MER_00040,11704.0,INR,CARD,MOBILE,FAILED,TIMEOUT,2,2.77,0,False,False,0,0,0,0.482537,1285,17,15,2,0.8824,9801.92,0.9254,9,NETBANKING,FOOD_DELIVERY,SMALL,7435.86,0.9306,0.0694,22,5,8
EVT_00005313,RETRY_LATER,True,ALLOWED,0.673409,1,2943.63,CHECKOUT_ABANDONMENT,2026-08-24 19:14:47,CUS_001891,MER_00089,2943.63,INR,UPI,TABLET,AT_RISK,,0,64.14,893,True,True,0,0,0,0.723409,302,45,38,7,0.8444,2599.29,0.6386,46,CARD,SAAS,MEDIUM,416.38,0.9005,0.0995,19,0,8
EVT_00005319,ALTERNATIVE_PAYMENT,True,ALLOWED,0.759981,1,20143.37,CHECKOUT_ABANDONMENT,2026-08-01 12:21:36,CUS_001709,MER_00014,20143.37,INR,UPI,MOBILE,AT_RISK,,0,6.37,99,True,False,0,0,0,0.729981,388,39,37,2,0.9487,19156.59,0.6914,54,UPI,FOOD_DELIVERY,SMALL,3627.04,0.8438,0.1562,12,5,8
EVT_00005321,RECOVERY_REMINDER,True,ALLOWED,0.600445,1,133156.89,PAYMENT_FAILURE,2026-08-05 12:03:58,CUS_000184,MER_00197,133156.89,INR,CARD,MOBILE,FAILED,TIMEOUT,2,14.63,0,False,False,0,0,0,0.580445,1053,51,45,6,0.8824,36547.62,0.8039,33,CARD,E_COMMERCE,SMALL,1239.03,0.945,0.055,12,2,8
EVT_00005329,RETRY_LATER,False,RETRY_LIMIT_REACHED,0.0,0,0.0,PAYMENT_FAILURE,2026-08-07 01:39:35,CUS_000641,MER_00020,2949.58,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,3,29.11,0,False,False,0,0,0,0.158072,1016,19,18,1,0.9474,4158.56,0.617,35,CARD,FOOD_DELIVERY,LARGE,3635.97,0.9772,0.0228,1,4,8
