event_id,action,allowed,policy_reason,simulated_success_probability,recovery_success,revenue_recovered,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability,customer_tenure_days,total_transactions,successful_transactions,failed_transactions,historical_success_rate,avg_transaction_amount,previous_recovery_success_rate,days_since_last_success,preferred_payment_method,merchant_category,merchant_size,avg_transaction_amount_merchant,historical_success_rate_merchant,historical_failure_rate,event_hour,day_of_week,month,log_amount,customer_success_rate,customer_avg_transaction_amount,merchant_success_rate,amount_per_customer_transaction,high_value,strong_customer_history,repeated_failure,chosen_action,chosen_probability,chosen_net_value,decision_explanation,actual_recovered
EVT_00000137,ALTERNATIVE_PAYMENT,True,ALLOWED,0.252711,0,0.0,PAYMENT_FAILURE,2026-08-12 13:56:31,CUS_001707,MER_00159,4792.11,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,2,58.01,0,False,False,0,0,0,0.222711,1475,13,11,2,0.8462,3730.13,0.8116,55,UPI,EDUCATION,MEDIUM,1436.79,0.8598,0.1402,13,2,8,8.474934749031895,0.8462,3730.13,0.8598,368.6238461538461,0,0,1,ALTERNATIVE_PAYMENT,0.30675113380021446,1464.9851757953456,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00001658,ALTERNATIVE_PAYMENT,True,ALLOWED,0.337918,0,0.0,PAYMENT_FAILURE,2026-08-25 04:15:02,CUS_000755,MER_00018,1467.11,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,2.52,0,False,False,0,0,0,0.307918,845,79,72,7,0.9114,2141.74,0.8231,89,UPI,E_COMMERCE,SMALL,8469.12,0.8917,0.1083,4,1,8,7.291731138247317,0.9114,2141.74,0.8917,18.571012658227847,0,1,0,RECOVERY_REMINDER,0.41477058525181837,606.5140733287952,reminder has strong predicted recovery value; strong customer payment history; decision margin is narrow,0.0
EVT_00005784,ALTERNATIVE_PAYMENT,True,ALLOWED,0.768339,1,11168.39,CHECKOUT_ABANDONMENT,2026-08-23 15:15:23,CUS_000377,MER_00050,11168.39,INR,CARD,MOBILE,AT_RISK,,0,54.99,756,True,True,0,0,0,0.738339,1112,68,54,14,0.7941,8862.3,0.8172,74,UPI,SAAS,SMALL,2988.65,0.9869,0.0131,15,6,8,9.320932280008025,0.7941,8862.3,0.9869,164.24102941176469,1,0,0,RECOVERY_REMINDER,0.8693222362431756,9706.92977003592,reminder has strong predicted recovery value; high-value transaction,0.0
EVT_00009555,ALTERNATIVE_PAYMENT,True,ALLOWED,0.351202,0,0.0,PAYMENT_FAILURE,2026-08-12 11:54:48,CUS_001372,MER_00009,1185.51,INR,UPI,TABLET,FAILED,TIMEOUT,3,64.52,0,False,False,0,0,0,0.321202,534,19,15,4,0.7895,1208.87,0.5056,47,CARD,SAAS,MEDIUM,2469.96,0.8258,0.1742,11,2,8,7.078771503990323,0.7895,1208.87,0.8258,62.39526315789474,0,0,1,ALTERNATIVE_PAYMENT,0.40148364764799727,470.96287912317723,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00008765,ALTERNATIVE_PAYMENT,True,ALLOWED,0.833165,1,35512.46,CHECKOUT_ABANDONMENT,2026-08-15 17:31:06,CUS_000119,MER_00170,35512.46,INR,CARD,MOBILE,AT_RISK,,0,31.5,327,True,False,0,0,0,0.803165,390,44,42,2,0.9545,18877.88,0.9126,27,CARD,EDUCATION,LARGE,584.64,0.8429,0.1571,17,5,8,10.477667058532019,0.9545,18877.88,0.8429,807.1013636363637,1,1,0,RECOVERY_REMINDER,0.9205187272826421,32687.884481875735,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,35512.46
EVT_00001384,ALTERNATIVE_PAYMENT,True,ALLOWED,0.810251,1,6252.83,CHECKOUT_ABANDONMENT,2026-08-12 11:39:31,CUS_001699,MER_00110,6252.83,INR,NETBANKING,MOBILE,AT_RISK,,0,10.68,200,True,False,0,0,0,0.780251,558,23,23,0,1.0,3281.62,0.7994,32,CARD,FOOD_DELIVERY,MEDIUM,25287.45,0.9495,0.0505,11,2,8,8.740949355045199,1.0,3281.62,0.9495,271.8621739130435,0,1,0,RECOVERY_REMINDER,0.8763986492320779,5477.971765877814,reminder has strong predicted recovery value; strong customer payment history; decision margin is narrow,6252.83
EVT_00007466,ALTERNATIVE_PAYMENT,True,ALLOWED,0.318117,1,597.52,SUBSCRIPTION_FAILURE,2026-08-12 08:55:26,CUS_000946,MER_00183,597.52,INR,CARD,DESKTOP,AT_RISK,,0,9.94,0,False,False,183,1,2,0.288117,205,9,9,0,1.0,902.63,0.5771,51,UPI,DIGITAL_SERVICES,SMALL,7807.06,0.8681,0.1319,8,2,8,6.394459941315219,1.0,902.63,0.8681,66.39111111111112,0,1,0,RECOVERY_REMINDER,0.4139639850480572,245.35176034591512,reminder has strong predicted recovery value; strong customer payment history; decision margin is narrow,597.52
EVT_00004420,ALTERNATIVE_PAYMENT,True,ALLOWED,0.386843,0,0.0,PAYMENT_FAILURE,2026-08-25 05:18:44,CUS_000560,MER_00008,3512.94,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,2,42.42,0,False,False,0,0,0,0.206843,1281,47,46,1,0.9787,1917.48,0.7015,42,NETBANKING,DIGITAL_SERVICES,MEDIUM,6017.04,0.8847,0.1153,5,1,8,8.164493194042363,0.9787,1917.48,0.8847,74.74340425531915,0,1,1,ALTERNATIVE_PAYMENT,0.49224087525231336,1724.2126603088618,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00005415,ALTERNATIVE_PAYMENT,True,ALLOWED,0.534203,0,0.0,PAYMENT_FAILURE,2026-08-15 17:41:53,CUS_001937,MER_00056,6653.09,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,70.3,0,False,False,0,0,0,0.504203,577,42,38,4,0.9048,10759.72,0.5997,8,CARD,SAAS,SMALL,1706.75,0.9351,0.0649,17,5,8,8.802986982185779,0.9048,10759.72,0.9351,158.40690476190477,0,1,1,RECOVERY_REMINDER,0.46384829819894596,3084.0244742644254,reminder has strong predicted recovery value; multiple previous attempts reduce retry priority; strong customer payment history; decision margin is narrow,6653.09
EVT_00009025,ALTERNATIVE_PAYMENT,True,ALLOWED,0.429008,0,0.0,PAYMENT_FAILURE,2026-08-12 11:34:51,CUS_001527,MER_00101,8990.93,INR,WALLET,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,9.73,0,False,False,0,0,0,0.399008,498,11,10,1,0.9091,8911.76,0.9452,2,UPI,FOOD_DELIVERY,SMALL,3940.25,0.8648,0.1352,11,2,8,9.104082787405662,0.9091,8911.76,0.8648,817.3572727272727,0,1,0,ALTERNATIVE_PAYMENT,0.5438905262029048,4885.081648753483,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00010000,ALTERNATIVE_PAYMENT,True,ALLOWED,0.728749,1,5311.95,CHECKOUT_ABANDONMENT,2026-08-25 05:41:24,CUS_000796,MER_00032,5311.95,INR,UPI,MOBILE,AT_RISK,,0,66.78,71,True,False,0,0,0,0.698749,464,73,70,3,0.9589,4782.27,0.8408,54,UPI,TRAVEL,SMALL,7142.77,0.8186,0.1814,5,1,8,8.577902515527684,0.9589,4782.27,0.8186,72.76643835616439,0,1,0,RECOVERY_REMINDER,0.9277622230168301,4926.22654055425,reminder has strong predicted recovery value; strong customer payment history,5311.95
EVT_00003836,ALTERNATIVE_PAYMENT,True,ALLOWED,0.340192,0,0.0,SUBSCRIPTION_FAILURE,2026-08-12 10:10:41,CUS_000338,MER_00135,17007.75,INR,CARD,MOBILE,AT_RISK,,0,65.65,0,False,False,783,14,3,0.310192,496,65,55,10,0.8462,12320.44,0.9426,78,CARD,FOOD_DELIVERY,SMALL,9749.43,0.833,0.167,10,2,8,9.741483196505069,0.8462,12320.44,0.833,261.6576923076923,1,0,0,RECOVERY_REMINDER,0.4315478437431447,7337.657839422469,reminder has strong predicted recovery value; high-value transaction; decision margin is narrow,0.0
EVT_00001419,ALTERNATIVE_PAYMENT,True,ALLOWED,0.828254,1,18601.64,CHECKOUT_ABANDONMENT,2026-08-23 15:08:54,CUS_001816,MER_00186,18601.64,INR,CARD,MOBILE,AT_RISK,,0,44.79,285,True,False,0,0,0,0.798254,192,6,6,0,1.0,12475.79,0.507,62,UPI,SAAS,LARGE,6624.61,0.9305,0.0695,15,6,8,9.831058785113276,1.0,12475.79,0.9305,3100.273333333333,1,1,0,RECOVERY_REMINDER,0.9273312191947223,17247.881500221312,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,18601.64
EVT_00007504,ALTERNATIVE_PAYMENT,True,ALLOWED,0.513843,0,0.0,PAYMENT_FAILURE,2026-08-15 18:12:49,CUS_001664,MER_00144,5392.75,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,60.25,0,False,False,0,0,0,0.333843,843,77,74,3,0.961,3758.46,0.7355,44,UPI,E_COMMERCE,SMALL,11138.28,0.8359,0.1641,18,5,8,8.592996154831738,0.961,3758.46,0.8359,70.03571428571429,0,1,0,ALTERNATIVE_PAYMENT,0.5675956938029544,3055.9016777558822,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00004146,ALTERNATIVE_PAYMENT,True,ALLOWED,0.370785,0,0.0,PAYMENT_FAILURE,2026-08-12 09:56:38,CUS_000473,MER_00124,1044.29,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,11.4,0,False,False,0,0,0,0.190785,665,33,29,4,0.8788,2360.96,0.5448,4,NETBANKING,TRAVEL,SMALL,2268.54,0.7268,0.2732,9,2,8,6.952049637861312,0.8788,2360.96,0.7268,31.645151515151515,0,0,1,ALTERNATIVE_PAYMENT,0.4455959223600734,460.331365761401,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00006170,ALTERNATIVE_PAYMENT,True,ALLOWED,0.51169,0,0.0,SUBSCRIPTION_FAILURE,2026-08-25 06:19:12,CUS_000899,MER_00108,2315.59,INR,UPI,DESKTOP,AT_RISK,,0,29.27,0,False,False,704,6,1,0.48169,133,63,51,12,0.8095,2605.08,0.7216,42,NETBANKING,RETAIL,SMALL,3048.05,0.8679,0.1321,6,1,8,7.747851555817945,0.8095,2605.08,0.8679,36.75539682539683,0,0,0,RECOVERY_REMINDER,0.5587108985799942,1291.745369642849,reminder has strong predicted recovery value,2315.59
EVT_00006018,ALTERNATIVE_PAYMENT,True,ALLOWED,0.452843,1,13370.59,PAYMENT_FAILURE,2026-08-12 09:24:10,CUS_000935,MER_00145,13370.59,INR,CARD,DESKTOP,FAILED,INSUFFICIENT_BALANCE,0,69.55,0,False,False,0,0,0,0.422843,680,64,58,6,0.9062,4545.42,0.7525,57,WALLET,DIGITAL_SERVICES,SMALL,22876.16,0.9386,0.0614,9,2,8,9.50088758598707,0.9062,4545.42,0.9386,208.91546875,1,1,0,RECOVERY_REMINDER,0.5011450994139711,6698.605654773448,reminder has strong predicted recovery value; strong customer payment history; high-value transaction,0.0
EVT_00003933,ALTERNATIVE_PAYMENT,True,ALLOWED,0.646806,1,1841.37,PAYMENT_FAILURE,2026-08-15 19:00:13,CUS_000095,MER_00083,1841.37,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,15.91,0,False,False,0,0,0,0.616806,1350,13,10,3,0.7692,2354.67,0.9486,49,UPI,FOOD_DELIVERY,MEDIUM,6899.34,0.9485,0.0515,19,5,8,7.518808065264916,0.7692,2354.67,0.9485,141.64384615384614,0,0,0,RETRY_LATER,0.6325323691786028,1163.7261286344037,delayed retry has strong predicted recovery value,1841.37
EVT_00008863,ALTERNATIVE_PAYMENT,True,ALLOWED,0.55987,0,0.0,PAYMENT_FAILURE,2026-08-12 09:09:18,CUS_000770,MER_00016,21373.93,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,1,24.29,0,False,False,0,0,0,0.37987,583,76,66,10,0.8684,28796.73,0.8613,7,UPI,DIGITAL_SERVICES,MEDIUM,5120.98,0.9357,0.0643,9,2,8,9.969974018945797,0.8684,28796.73,0.9357,281.23592105263157,1,0,0,ALTERNATIVE_PAYMENT,0.5557161076249397,11872.837184247928,alternative payment has strongest net expected value; high-value transaction,0.0
EVT_00003481,ALTERNATIVE_PAYMENT,True,ALLOWED,0.307694,0,0.0,PAYMENT_FAILURE,2026-08-12 11:38:14,CUS_001130,MER_00032,1911.44,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,58.37,0,False,False,0,0,0,0.127694,984,63,55,8,0.873,1277.83,0.7424,79,NETBANKING,TRAVEL,SMALL,7142.77,0.8186,0.1814,11,2,8,7.556135192659543,0.873,1277.83,0.8186,30.34031746031746,0,0,1,ALTERNATIVE_PAYMENT,0.3664601141669222,695.4665206232218,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00005356,ALTERNATIVE_PAYMENT,True,ALLOWED,0.658466,1,20431.11,PAYMENT_FAILURE,2026-08-24 16:05:43,CUS_000905,MER_00083,20431.11,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,56.47,0,False,False,0,0,0,0.478466,704,52,47,5,0.9038,7682.66,0.6044,76,NETBANKING,FOOD_DELIVERY,MEDIUM,6899.34,0.9485,0.0515,16,0,8,9.924862961969653,0.9038,7682.66,0.9485,392.90596153846155,1,1,0,ALTERNATIVE_PAYMENT,0.6404923341385779,13080.96933294204,alternative payment has strongest net expected value; strong customer payment history; high-value transaction,20431.11
EVT_00001123,ALTERNATIVE_PAYMENT,True,ALLOWED,0.378555,0,0.0,PAYMENT_FAILURE,2026-08-13 08:51:54,CUS_000863,MER_00080,9769.08,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,2,5.74,0,False,False,0,0,0,0.198555,206,66,57,9,0.8636,10500.33,0.906,79,CARD,EDUCATION,SMALL,3258.46,0.9582,0.0418,8,3,8,9.187079933334932,0.8636,10500.33,0.9582,148.01636363636362,0,0,1,ALTERNATIVE_PAYMENT,0.35771424389819034,3489.5390657809335,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00001219,ALTERNATIVE_PAYMENT,True,ALLOWED,0.536116,0,0.0,PAYMENT_FAILURE,2026-08-15 06:53:43,CUS_000732,MER_00106,8437.64,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,61.21,0,False,False,0,0,0,0.356116,645,42,40,2,0.9524,9965.12,0.9649,89,CARD,SAAS,SMALL,2564.56,0.9372,0.0628,6,5,8,9.040576437165212,0.9524,9965.12,0.9372,200.89619047619047,0,1,0,ALTERNATIVE_PAYMENT,0.5756984362305535,4852.536153476367,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00003156,ALTERNATIVE_PAYMENT,True,ALLOWED,0.586939,0,0.0,PAYMENT_FAILURE,2026-08-24 05:16:24,CUS_000805,MER_00169,21612.68,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,5.09,0,False,False,0,0,0,0.406939,1115,14,14,0,1.0,7683.88,0.8676,43,CARD,FOOD_DELIVERY,SMALL,4115.41,0.9528,0.0472,5,0,8,9.981081726534674,1.0,7683.88,0.9528,1543.7628571428572,1,1,0,ALTERNATIVE_PAYMENT,0.6204177024505911,13403.889269399842,alternative payment has strongest net expected value; strong customer payment history; high-value transaction,0.0
EVT_00000962,ALTERNATIVE_PAYMENT,True,ALLOWED,0.789106,1,3775.61,CHECKOUT_ABANDONMENT,2026-08-14 07:06:58,CUS_001698,MER_00073,3775.61,INR,UPI,MOBILE,AT_RISK,,0,19.5,483,True,False,0,0,0,0.759106,249,33,32,1,0.9697,2508.72,0.5086,64,CARD,FOOD_DELIVERY,MEDIUM,9905.73,0.8881,0.1119,7,4,8,8.236582060828312,0.9697,2508.72,0.8881,114.41242424242425,0,1,0,RECOVERY_REMINDER,0.958691027137943,3617.643428972289,reminder has strong predicted recovery value; strong customer payment history,3775.61
EVT_00006737,ALTERNATIVE_PAYMENT,True,ALLOWED,0.475671,0,0.0,PAYMENT_FAILURE,2026-08-23 23:48:39,CUS_000729,MER_00111,4539.23,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,2,25.56,0,False,False,0,0,0,0.295671,747,46,45,1,0.9783,7993.93,0.8019,7,UPI,SAAS,SMALL,5915.71,0.9052,0.0948,23,6,8,8.42073295054513,0.9783,7993.93,0.9052,98.67891304347825,0,1,1,ALTERNATIVE_PAYMENT,0.5542072141642986,2510.674012751009,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history,0.0
EVT_00004379,ALTERNATIVE_PAYMENT,True,ALLOWED,0.594496,1,19269.81,SUBSCRIPTION_FAILURE,2026-08-14 18:48:28,CUS_001022,MER_00072,19269.81,INR,NETBANKING,DESKTOP,AT_RISK,,0,52.47,0,False,False,549,12,1,0.564496,135,11,10,1,0.9091,19581.71,0.8256,46,UPI,TRAVEL,MEDIUM,4974.21,0.8851,0.1149,18,4,8,9.866346794775128,0.9091,19581.71,0.8851,1751.8009090909093,1,1,0,RECOVERY_REMINDER,0.5311724459759346,10233.592111191525,reminder has strong predicted recovery value; strong customer payment history; high-value transaction; decision margin is narrow,19269.81
EVT_00006451,ALTERNATIVE_PAYMENT,True,ALLOWED,0.215071,0,0.0,PAYMENT_FAILURE,2026-08-14 06:49:39,CUS_000040,MER_00096,3281.0,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,40.89,0,False,False,0,0,0,0.185071,958,36,32,4,0.8889,3581.7,0.7305,4,WALLET,TRAVEL,MEDIUM,3014.41,0.9456,0.0544,6,4,8,8.096208271650037,0.8889,3581.7,0.9456,91.13888888888889,0,0,1,ALTERNATIVE_PAYMENT,0.19561043674210668,636.797842950852,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00006604,ALTERNATIVE_PAYMENT,True,ALLOWED,0.784913,1,1428.84,CHECKOUT_ABANDONMENT,2026-08-24 05:47:15,CUS_000596,MER_00044,1428.84,INR,CARD,MOBILE,AT_RISK,,0,71.61,528,True,False,0,0,0,0.754913,1208,14,13,1,0.9286,1302.31,0.5532,17,UPI,TRAVEL,LARGE,2229.13,0.966,0.034,5,0,8,7.265317828882123,0.9286,1302.31,0.966,102.05999999999999,0,1,0,RECOVERY_REMINDER,0.897679755030308,1280.640741177505,reminder has strong predicted recovery value; strong customer payment history,1428.84
EVT_00004972,ALTERNATIVE_PAYMENT,True,ALLOWED,0.333708,0,0.0,PAYMENT_FAILURE,2026-08-14 06:22:50,CUS_000104,MER_00069,1324.71,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,2,4.58,0,False,False,0,0,0,0.153708,40,11,9,2,0.8182,2041.65,0.7129,6,UPI,E_COMMERCE,SMALL,12615.7,0.7608,0.2392,6,4,8,7.189703443961087,0.8182,2041.65,0.7608,120.42818181818183,0,0,1,ALTERNATIVE_PAYMENT,0.4538905139695919,596.2733027606581,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority,0.0
EVT_00003923,ALTERNATIVE_PAYMENT,True,ALLOWED,0.511316,0,0.0,PAYMENT_FAILURE,2026-08-14 19:01:47,CUS_001559,MER_00136,8295.13,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,17.78,0,False,False,0,0,0,0.331316,1492,14,12,2,0.8571,8461.39,0.7467,83,CARD,TRAVEL,MEDIUM,1391.97,0.9802,0.0198,19,4,8,9.023544419989094,0.8571,8461.39,0.9802,592.5092857142856,0,0,0,ALTERNATIVE_PAYMENT,0.48995806209695647,4059.2658196423263,alternative payment has strongest net expected value,0.0
EVT_00006298,ALTERNATIVE_PAYMENT,True,ALLOWED,0.596318,1,1304.4,SUBSCRIPTION_FAILURE,2026-08-14 05:29:50,CUS_001269,MER_00083,1304.4,INR,UPI,TABLET,AT_RISK,,0,27.87,0,False,False,892,13,1,0.566318,1431,11,11,0,1.0,731.52,0.9195,27,UPI,FOOD_DELIVERY,MEDIUM,6899.34,0.9485,0.0515,5,4,8,7.1742647862011175,1.0,731.52,0.9485,118.58181818181819,0,1,0,RECOVERY_REMINDER,0.6483143234792395,843.66120354632,reminder has strong predicted recovery value; strong customer payment history,0.0
EVT_00005477,ALTERNATIVE_PAYMENT,True,ALLOWED,0.41,0,0.0,PAYMENT_FAILURE,2026-08-24 06:11:17,CUS_000079,MER_00088,14497.19,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,3,37.6,0,False,False,0,0,0,0.38,859,21,19,2,0.9048,6736.39,0.8746,82,CARD,SAAS,MEDIUM,2014.49,0.8916,0.1084,6,0,8,9.581779093030848,0.9048,6736.39,0.8916,690.342380952381,1,1,1,ALTERNATIVE_PAYMENT,0.3690360905948707,5344.986322211053,alternative payment has strongest net expected value; multiple previous attempts reduce retry priority; strong customer payment history; high-value transaction,0.0
EVT_00001315,ALTERNATIVE_PAYMENT,True,ALLOWED,0.522211,0,0.0,PAYMENT_FAILURE,2026-08-14 05:20:28,CUS_001669,MER_00171,902.55,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,67.98,0,False,False,0,0,0,0.342211,813,34,32,2,0.9412,1420.62,0.5876,47,UPI,E_COMMERCE,SMALL,2134.84,0.9759,0.0241,5,4,8,6.806331448844173,0.9412,1420.62,0.9759,26.545588235294115,0,1,0,ALTERNATIVE_PAYMENT,0.5506193879354535,491.9615285811435,alternative payment has strongest net expected value; strong customer payment history,0.0
EVT_00006823,ALTERNATIVE_PAYMENT,True,ALLOWED,0.552566,1,27316.65,PAYMENT_FAILURE,2026-08-14 07:27:14,CUS_000496,MER_00016,27316.65,INR,CARD,DESKTOP,FAILED,TIMEOUT,2,8.25,0,False,False,0,0,0,0.522566,636,17,15,2,0.8824,13106.89,0.9168,37,NETBANKING,DIGITAL_SERVICES,MEDIUM,5120.98,0.9357,0.0643,7,4,8,10.215288292415456,0.8824,13106.89,0.9357,1606.8617647058825,1,0,1,RECOVERY_REMINDER,0.5162127391380377,14099.202720575078,reminder has strong predicted recovery value; multiple previous attempts reduce retry priority; high-value transaction,0.0
EVT_00000716,ALTERNATIVE_PAYMENT,True,ALLOWED,0.319427,1,8078.25,SUBSCRIPTION_FAILURE,2026-08-23 23:29:29,CUS_000375,MER_00141,8078.25,INR,UPI,DESKTOP,AT_RISK,,0,37.07,0,False,False,684,8,3,0.289427,1332,56,51,5,0.9107,4212.53,0.6671,20,UPI,E_COMMERCE,MEDIUM,5168.9,0.7,0.3,23,6,8,8.997054325424754,0.9107,4212.53,0.7,144.25446428571428,0,1,0,RECOVERY_REMINDER,0.3389176495690156,2735.8615026309003,reminder has strong predicted recovery value; strong customer payment history; decision margin is narrow,0.0
EVT_00002579,ALTERNATIVE_PAYMENT,True,ALLOWED,0.685407,0,0.0,PAYMENT_FAILURE,2026-08-24 06:13:50,CUS_001517,MER_00107,17462.04,INR,CARD,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,0,10.06,0,False,False,0,0,0,0.655407,739,14,11,3,0.7857,9327.6,0.7336,44,CARD,E_COMMERCE,SMALL,15795.0,0.9309,0.0691,6,0,8,9.7678419264944,0.7857,9327.6,0.9309,1247.2885714285715,1,0,0,ALTERNATIVE_PAYMENT,0.6853947221708119,11963.390054335605,alternative payment has strongest net expected value; high-value transaction,0.0
EVT_00006578,ALTERNATIVE_PAYMENT,True,ALLOWED,0.70093,1,584.44,CHECKOUT_ABANDONMENT,2026-08-14 19:38:00,CUS_000099,MER_00120,584.44,INR,CARD,MOBILE,AT_RISK,,0,12.81,24,True,False,0,0,0,0.67093,966,60,50,10,0.8333,767.57,0.696,47,UPI,E_COMMERCE,SMALL,2459.82,0.952,0.048,19,4,8,6.3723637012708965,0.8333,767.57,0.952,9.740666666666668,0,0,0,RECOVERY_REMINDER,0.7935919795699119,461.80689653983933,reminder has strong predicted recovery value,584.44
EVT_00009225,ALTERNATIVE_PAYMENT,True,ALLOWED,0.369641,0,0.0,PAYMENT_FAILURE,2026-08-14 04:29:22,CUS_000750,MER_00065,5861.29,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,1,28.81,0,False,False,0,0,0,0.189641,261,77,58,19,0.7532,5921.74,0.8826,43,NETBANKING,DIGITAL_SERVICES,MEDIUM,5883.79,0.7053,0.2947,4,4,8,8.676295591217428,0.7532,5921.74,0.7053,76.12064935064934,0,0,0,ALTERNATIVE_PAYMENT,0.4855488981623912,2840.942901310242,alternative payment has strongest net expected value,0.0
EVT_00004266,ALTERNATIVE_PAYMENT,True,ALLOWED,0.410461,0,0.0,SUBSCRIPTION_FAILURE,2026-08-14 03:22:16,CUS_001907,MER_00043,8345.92,INR,CARD,DESKTOP,AT_RISK,,0,0.68,0,False,False,703,10,2,0.380461,465,57,48,9,0.8421,6510.94,0.7989,17,CARD,TRAVEL,SMALL,10675.23,0.776,0.224,3,4,8,9.02964788752303,0.8421,6510.94,0.776,146.41964912280702,0,0,0,RECOVERY_REMINDER,0.4007180581626358,3342.3608559807053,reminder has strong predicted recovery value; decision margin is narrow,0.0
EVT_00004885,ALTERNATIVE_PAYMENT,True,ALLOWED,0.668929,1,7961.74,SUBSCRIPTION_FAILURE,2026-08-24 06:41:27,CUS_000298,MER_00059,7961.74,INR,UPI,MOBILE,AT_RISK,,0,70.55,0,False,False,871,22,0,0.638929,675,39,34,5,0.8718,7081.94,0.8272,70,CARD,DIGITAL_SERVICES,SMALL,6166.34,0.923,0.077,6,0,8,8.982528440713464,0.8718,7081.94,0.923,204.14717948717947,0,0,0,ALTERNATIVE_PAYMENT,0.5502970076734663,4376.321697874144,alternative payment has strongest net expected value,7961.74
EVT_00000871,ALTERNATIVE_PAYMENT,True,ALLOWED,0.339076,1,4321.69,SUBSCRIPTION_FAILURE,2026-08-14 19:47:34,CUS_000105,MER_00159,4321.69,INR,WALLET,MOBILE,AT_RISK,,0,45.37,0,False,False,166,22,3,0.309076,1201,69,63,6,0.913,5086.63,0.813,23,UPI,EDUCATION,MEDIUM,1436.79,0.8598,0.1402,19,4,8,8.371633172635363,0.913,5086.63,0.8598,62.63318840579709,0,1,0,ALTERNATIVE_PAYMENT,0.39043744431414595,1682.3495987180013,alternative payment has strongest net expected value; strong customer payment history,4321.69
EVT_00001218,ALTERNATIVE_PAYMENT,True,ALLOWED,0.558909,0,0.0,PAYMENT_FAILURE,2026-08-14 03:08:45,CUS_001915,MER_00049,2285.7,INR,CARD,DESKTOP,FAILED,TIMEOUT,1,70.98,0,False,False,0,0,0,0.528909,512,63,56,7,0.8889,3479.29,0.8468,64,CARD,EDUCATION,SMALL,8781.92,0.8307,0.1693,3,4,8,7.734865009205049,0.8889,3479.29,0.8307,36.28095238095238,0,0,0,RECOVERY_REMINDER,0.5321729507155528,1214.387713450539,reminder has strong predicted recovery value; decision margin is narrow,2285.7
EVT_00006094,ALTERNATIVE_PAYMENT,True,ALLOWED,0.555664,0,0.0,PAYMENT_FAILURE,2026-08-14 03:05:18,CUS_000703,MER_00098,2640.68,INR,UPI,TABLET,FAILED,EXPIRED_PAYMENT_METHOD,1,17.75,0,False,False,0,0,0,0.375664,276,18,17,1,0.9444,2392.33,0.8432,54,UPI,DIGITAL_SERVICES,SMALL,599.1,0.88,0.12,3,4,8,7.879170357383246,0.9444,2392.33,0.88,146.70444444444445,0,1,0,ALTERNATIVE_PAYMENT,0.4887681926812992,1285.680391049653,alternative payment has strongest net expected value; strong customer payment history,0.0
