event_id,event_type,timestamp,customer_id,merchant_id,amount,currency,payment_method,device_type,payment_status,failure_type,retry_count,previous_attempt_hours,checkout_duration_seconds,payment_page_reached,payment_attempted,subscription_age_days,successful_cycles,failed_cycles,true_recovery_probability
EVT_00036300,CHECKOUT_ABANDONMENT,2026-06-03 22:33:53,CUS_001837,MER_00033,7658.65,INR,UPI,MOBILE,AT_RISK,,0,62.02,811,True,False,0,0,0,0.731123
EVT_00099955,CHECKOUT_ABANDONMENT,2026-06-03 22:35:14,CUS_000167,MER_00042,29213.2,INR,UPI,MOBILE,AT_RISK,,0,51.24,22,True,False,0,0,0,0.759308
EVT_00047753,SUBSCRIPTION_FAILURE,2026-06-03 22:37:53,CUS_000303,MER_00109,15557.63,INR,UPI,MOBILE,AT_RISK,,0,57.68,0,False,False,274,1,2,0.313486
EVT_00036897,PAYMENT_FAILURE,2026-06-03 22:38:33,CUS_000854,MER_00042,2444.39,INR,NETBANKING,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,64.84,0,False,False,0,0,0,0.490927
EVT_00000200,PAYMENT_FAILURE,2026-06-03 22:43:29,CUS_000093,MER_00108,2134.1,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,1,15.69,0,False,False,0,0,0,0.337682
EVT_00043109,SUBSCRIPTION_FAILURE,2026-06-03 22:48:02,CUS_000195,MER_00091,5096.22,INR,CARD,MOBILE,AT_RISK,,0,9.34,0,False,False,504,1,2,0.287848
EVT_00029251,PAYMENT_FAILURE,2026-06-03 22:51:22,CUS_001783,MER_00072,1306.76,INR,UPI,MOBILE,FAILED,TIMEOUT,2,32.28,0,False,False,0,0,0,0.450042
EVT_00059326,PAYMENT_FAILURE,2026-06-03 22:56:22,CUS_000147,MER_00043,38926.79,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,49.47,0,False,False,0,0,0,0.299007
EVT_00007514,PAYMENT_FAILURE,2026-06-03 22:58:06,CUS_001555,MER_00117,7842.96,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,21.9,0,False,False,0,0,0,0.322875
EVT_00010369,SUBSCRIPTION_FAILURE,2026-06-03 22:58:24,CUS_001511,MER_00106,5208.32,INR,NETBANKING,DESKTOP,AT_RISK,,0,1.35,0,False,False,746,12,2,0.428125
EVT_00045641,PAYMENT_FAILURE,2026-06-03 23:00:04,CUS_000156,MER_00180,9376.52,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,3,66.16,0,False,False,0,0,0,0.18995
EVT_00040684,PAYMENT_FAILURE,2026-06-03 23:00:56,CUS_000381,MER_00124,6340.65,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,1,29.17,0,False,False,0,0,0,0.297297
EVT_00061817,PAYMENT_FAILURE,2026-06-03 23:01:25,CUS_001109,MER_00035,2325.15,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,12.05,0,False,False,0,0,0,0.151421
EVT_00071716,CHECKOUT_ABANDONMENT,2026-06-03 23:05:51,CUS_001491,MER_00120,16511.51,INR,UPI,MOBILE,AT_RISK,,0,63.12,885,True,False,0,0,0,0.797657
EVT_00054253,PAYMENT_FAILURE,2026-06-03 23:11:39,CUS_001484,MER_00181,2322.44,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,0,48.4,0,False,False,0,0,0,0.631041
EVT_00057250,PAYMENT_FAILURE,2026-06-03 23:16:13,CUS_000656,MER_00144,10681.29,INR,UPI,TABLET,FAILED,ISSUER_DECLINE,3,41.31,0,False,False,0,0,0,0.138308
EVT_00093925,CHECKOUT_ABANDONMENT,2026-06-03 23:19:38,CUS_001447,MER_00121,1369.59,INR,WALLET,MOBILE,AT_RISK,,0,3.17,596,True,False,0,0,0,0.70879
EVT_00089841,SUBSCRIPTION_FAILURE,2026-06-03 23:23:02,CUS_001118,MER_00200,4334.77,INR,CARD,MOBILE,AT_RISK,,0,35.46,0,False,False,288,15,3,0.313361
EVT_00020453,PAYMENT_FAILURE,2026-06-03 23:29:16,CUS_000535,MER_00093,37145.57,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,1,22.86,0,False,False,0,0,0,0.445457
EVT_00052543,PAYMENT_FAILURE,2026-06-03 23:30:14,CUS_000750,MER_00044,2570.98,INR,CARD,TABLET,FAILED,TIMEOUT,3,64.36,0,False,False,0,0,0,0.337
EVT_00052493,PAYMENT_FAILURE,2026-06-03 23:30:24,CUS_001773,MER_00061,8887.11,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,3,1.53,0,False,False,0,0,0,0.203886
EVT_00086357,PAYMENT_FAILURE,2026-06-03 23:34:50,CUS_001901,MER_00027,30033.66,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,2,42.05,0,False,False,0,0,0,0.485238
EVT_00053556,CHECKOUT_ABANDONMENT,2026-06-03 23:39:13,CUS_000383,MER_00165,2196.69,INR,UPI,MOBILE,AT_RISK,,0,62.62,707,True,False,0,0,0,0.729877
EVT_00067789,PAYMENT_FAILURE,2026-06-03 23:40:12,CUS_000226,MER_00108,5695.79,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,55.96,0,False,False,0,0,0,0.220996
EVT_00039364,CHECKOUT_ABANDONMENT,2026-06-03 23:44:56,CUS_001438,MER_00094,20595.81,INR,UPI,MOBILE,AT_RISK,,0,46.5,145,True,False,0,0,0,0.779492
EVT_00018532,PAYMENT_FAILURE,2026-06-03 23:46:04,CUS_001089,MER_00076,1527.09,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,2,29.86,0,False,False,0,0,0,0.141835
EVT_00086152,PAYMENT_FAILURE,2026-06-03 23:46:51,CUS_001142,MER_00097,5196.16,INR,UPI,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,2,70.03,0,False,False,0,0,0,0.279712
EVT_00078006,CHECKOUT_ABANDONMENT,2026-06-03 23:48:22,CUS_000176,MER_00041,9162.0,INR,UPI,MOBILE,AT_RISK,,0,21.45,779,False,False,0,0,0,0.565251
EVT_00009594,PAYMENT_FAILURE,2026-06-03 23:48:29,CUS_000183,MER_00140,5209.8,INR,CARD,DESKTOP,FAILED,ISSUER_DECLINE,1,36.09,0,False,False,0,0,0,0.287323
EVT_00031638,PAYMENT_FAILURE,2026-06-03 23:54:40,CUS_000521,MER_00043,1916.74,INR,UPI,DESKTOP,FAILED,TIMEOUT,1,24.8,0,False,False,0,0,0,0.515874
EVT_00075255,PAYMENT_FAILURE,2026-06-03 23:54:54,CUS_001694,MER_00042,5387.38,INR,NETBANKING,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,1,60.57,0,False,False,0,0,0,0.365849
EVT_00082756,SUBSCRIPTION_FAILURE,2026-06-03 23:56:27,CUS_001743,MER_00145,1636.76,INR,CARD,MOBILE,AT_RISK,,0,6.78,0,False,False,414,15,2,0.428542
EVT_00071723,SUBSCRIPTION_FAILURE,2026-06-03 23:58:32,CUS_001935,MER_00177,6178.11,INR,UPI,MOBILE,AT_RISK,,0,16.23,0,False,False,216,14,3,0.282126
EVT_00025627,PAYMENT_FAILURE,2026-06-03 23:58:45,CUS_000969,MER_00097,1976.5,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,36.8,0,False,False,0,0,0,0.47217
EVT_00076050,PAYMENT_FAILURE,2026-06-03 23:59:12,CUS_000315,MER_00056,235.32,INR,NETBANKING,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,19.04,0,False,False,0,0,0,0.440812
EVT_00047932,SUBSCRIPTION_FAILURE,2026-06-04 00:06:23,CUS_000917,MER_00054,4409.62,INR,NETBANKING,MOBILE,AT_RISK,,0,10.73,0,False,False,235,4,3,0.173059
EVT_00004895,PAYMENT_FAILURE,2026-06-04 00:07:03,CUS_000611,MER_00161,1040.06,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,1,33.59,0,False,False,0,0,0,0.55097
EVT_00084451,CHECKOUT_ABANDONMENT,2026-06-04 00:08:50,CUS_000343,MER_00119,2893.68,INR,CARD,MOBILE,AT_RISK,,0,7.9,798,True,False,0,0,0,0.737121
EVT_00056163,SUBSCRIPTION_FAILURE,2026-06-04 00:11:44,CUS_000170,MER_00124,2759.73,INR,UPI,DESKTOP,AT_RISK,,0,20.66,0,False,False,777,17,2,0.391238
EVT_00098661,SUBSCRIPTION_FAILURE,2026-06-04 00:12:05,CUS_000178,MER_00186,10220.83,INR,UPI,MOBILE,AT_RISK,,0,19.39,0,False,False,525,3,3,0.209699
EVT_00023508,CHECKOUT_ABANDONMENT,2026-06-04 00:16:12,CUS_001238,MER_00106,8947.62,INR,CARD,MOBILE,AT_RISK,,0,52.86,156,True,False,0,0,0,0.770004
EVT_00069164,PAYMENT_FAILURE,2026-06-04 00:26:57,CUS_000598,MER_00186,10851.89,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,2,8.27,0,False,False,0,0,0,0.473629
EVT_00037073,PAYMENT_FAILURE,2026-06-04 00:32:32,CUS_000786,MER_00158,2634.83,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,3,23.12,0,False,False,0,0,0,0.15389
EVT_00002447,SUBSCRIPTION_FAILURE,2026-06-04 00:36:43,CUS_001127,MER_00093,7809.93,INR,CARD,MOBILE,AT_RISK,,0,9.96,0,False,False,411,9,0,0.659575
EVT_00030605,CHECKOUT_ABANDONMENT,2026-06-04 00:38:57,CUS_001843,MER_00138,4553.12,INR,CARD,MOBILE,AT_RISK,,0,38.43,430,True,False,0,0,0,0.741493
EVT_00017423,PAYMENT_FAILURE,2026-06-04 00:48:14,CUS_001996,MER_00006,4880.09,INR,UPI,DESKTOP,FAILED,BANK_TECHNICAL_ERROR,2,46.64,0,False,False,0,0,0,0.519281
EVT_00015065,SUBSCRIPTION_FAILURE,2026-06-04 00:51:20,CUS_000521,MER_00102,1150.14,INR,CARD,MOBILE,AT_RISK,,0,28.59,0,False,False,418,7,2,0.41692
EVT_00004990,PAYMENT_FAILURE,2026-06-04 00:51:35,CUS_001549,MER_00138,1037.58,INR,UPI,MOBILE,FAILED,TIMEOUT,2,53.22,0,False,False,0,0,0,0.413852
EVT_00006910,PAYMENT_FAILURE,2026-06-04 00:54:17,CUS_000636,MER_00181,6660.63,INR,CARD,DESKTOP,FAILED,TIMEOUT,0,36.17,0,False,False,0,0,0,0.659028
EVT_00061677,PAYMENT_FAILURE,2026-06-04 00:58:02,CUS_000816,MER_00158,4280.48,INR,NETBANKING,MOBILE,FAILED,TIMEOUT,0,59.92,0,False,False,0,0,0,0.65972
EVT_00056134,PAYMENT_FAILURE,2026-06-04 01:10:21,CUS_001733,MER_00037,7821.51,INR,NETBANKING,DESKTOP,FAILED,ISSUER_DECLINE,1,65.49,0,False,False,0,0,0,0.23584
EVT_00049923,PAYMENT_FAILURE,2026-06-04 01:11:07,CUS_001589,MER_00133,4904.61,INR,CARD,MOBILE,FAILED,TIMEOUT,1,55.28,0,False,False,0,0,0,0.555504
EVT_00072210,PAYMENT_FAILURE,2026-06-04 01:11:11,CUS_000323,MER_00149,11242.26,INR,CARD,DESKTOP,FAILED,TIMEOUT,2,55.2,0,False,False,0,0,0,0.509939
EVT_00009788,SUBSCRIPTION_FAILURE,2026-06-04 01:11:23,CUS_001430,MER_00015,979.9,INR,NETBANKING,MOBILE,AT_RISK,,0,41.62,0,False,False,378,11,1,0.532556
EVT_00049874,CHECKOUT_ABANDONMENT,2026-06-04 01:13:03,CUS_001553,MER_00089,2473.16,INR,UPI,MOBILE,AT_RISK,,0,37.37,809,True,False,0,0,0,0.759526
EVT_00064698,SUBSCRIPTION_FAILURE,2026-06-04 01:18:59,CUS_001442,MER_00191,3198.94,INR,UPI,MOBILE,AT_RISK,,0,22.74,0,False,False,544,4,0,0.518499
EVT_00056037,SUBSCRIPTION_FAILURE,2026-06-04 01:25:20,CUS_001458,MER_00068,1468.99,INR,UPI,MOBILE,AT_RISK,,0,33.5,0,False,False,38,7,0,0.532748
EVT_00066528,CHECKOUT_ABANDONMENT,2026-06-04 01:31:12,CUS_001497,MER_00154,960.53,INR,CARD,MOBILE,AT_RISK,,0,46.67,648,True,False,0,0,0,0.741656
EVT_00030273,PAYMENT_FAILURE,2026-06-04 01:36:08,CUS_000297,MER_00075,656.7,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,2,58.69,0,False,False,0,0,0,0.257343
EVT_00036266,SUBSCRIPTION_FAILURE,2026-06-04 01:40:13,CUS_001342,MER_00115,33180.59,INR,UPI,MOBILE,AT_RISK,,0,66.11,0,False,False,492,13,0,0.721309
EVT_00024543,SUBSCRIPTION_FAILURE,2026-06-04 01:47:30,CUS_000078,MER_00190,10931.05,INR,CARD,MOBILE,AT_RISK,,0,53.83,0,False,False,841,18,0,0.662859
EVT_00074015,PAYMENT_FAILURE,2026-06-04 01:53:57,CUS_001249,MER_00059,30862.35,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,70.03,0,False,False,0,0,0,0.31369
EVT_00004959,PAYMENT_FAILURE,2026-06-04 01:55:06,CUS_000001,MER_00128,7223.55,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,40.09,0,False,False,0,0,0,0.463163
EVT_00031584,SUBSCRIPTION_FAILURE,2026-06-04 01:57:48,CUS_000288,MER_00186,3037.44,INR,NETBANKING,MOBILE,AT_RISK,,0,63.71,0,False,False,473,19,3,0.326848
EVT_00034885,PAYMENT_FAILURE,2026-06-04 01:59:31,CUS_000301,MER_00025,12796.64,INR,UPI,DESKTOP,FAILED,PAYMENT_LIMIT,1,1.26,0,False,False,0,0,0,0.346501
EVT_00084999,PAYMENT_FAILURE,2026-06-04 02:01:24,CUS_000601,MER_00193,459.46,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,3,14.32,0,False,False,0,0,0,0.424823
EVT_00091238,PAYMENT_FAILURE,2026-06-04 02:02:11,CUS_000752,MER_00187,2031.21,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,27.93,0,False,False,0,0,0,0.216341
EVT_00050008,CHECKOUT_ABANDONMENT,2026-06-04 02:07:52,CUS_001654,MER_00081,8185.35,INR,CARD,DESKTOP,AT_RISK,,0,17.62,552,True,False,0,0,0,0.763386
EVT_00058764,PAYMENT_FAILURE,2026-06-04 02:09:52,CUS_001497,MER_00072,2443.66,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,1,56.79,0,False,False,0,0,0,0.24248
EVT_00078883,PAYMENT_FAILURE,2026-06-04 02:09:57,CUS_000120,MER_00159,5142.14,INR,WALLET,MOBILE,FAILED,TIMEOUT,2,57.77,0,False,False,0,0,0,0.462648
EVT_00082126,PAYMENT_FAILURE,2026-06-04 02:11:20,CUS_000583,MER_00148,22821.73,INR,UPI,MOBILE,FAILED,TIMEOUT,3,26.91,0,False,False,0,0,0,0.445998
EVT_00003073,PAYMENT_FAILURE,2026-06-04 02:16:50,CUS_001380,MER_00166,7096.07,INR,CARD,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,3,35.71,0,False,False,0,0,0,0.230179
EVT_00093627,PAYMENT_FAILURE,2026-06-04 02:22:02,CUS_000087,MER_00137,1840.15,INR,WALLET,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,0,10.04,0,False,False,0,0,0,0.436712
EVT_00093952,PAYMENT_FAILURE,2026-06-04 02:23:24,CUS_001544,MER_00155,11260.65,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,0,44.23,0,False,False,0,0,0,0.345112
EVT_00075865,PAYMENT_FAILURE,2026-06-04 02:28:32,CUS_000847,MER_00096,12975.49,INR,NETBANKING,DESKTOP,FAILED,ISSUER_DECLINE,1,33.4,0,False,False,0,0,0,0.270396
EVT_00020567,PAYMENT_FAILURE,2026-06-04 02:29:56,CUS_001287,MER_00162,6501.21,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,2.52,0,False,False,0,0,0,0.146468
EVT_00026591,PAYMENT_FAILURE,2026-06-04 02:36:07,CUS_001372,MER_00018,912.01,INR,NETBANKING,MOBILE,FAILED,INSUFFICIENT_BALANCE,3,12.61,0,False,False,0,0,0,0.154691
EVT_00004203,CHECKOUT_ABANDONMENT,2026-06-04 02:39:22,CUS_000381,MER_00158,5408.95,INR,UPI,DESKTOP,AT_RISK,,0,38.58,190,False,False,0,0,0,0.543212
EVT_00052229,PAYMENT_FAILURE,2026-06-04 02:39:56,CUS_000955,MER_00197,3745.06,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,3,43.23,0,False,False,0,0,0,0.226217
EVT_00047856,PAYMENT_FAILURE,2026-06-04 02:41:41,CUS_000612,MER_00088,2055.61,INR,CARD,MOBILE,FAILED,ISSUER_DECLINE,3,10.11,0,False,False,0,0,0,0.145224
EVT_00044451,CHECKOUT_ABANDONMENT,2026-06-04 02:41:44,CUS_000403,MER_00024,3561.86,INR,UPI,DESKTOP,AT_RISK,,0,47.12,276,True,False,0,0,0,0.743515
EVT_00090003,CHECKOUT_ABANDONMENT,2026-06-04 02:41:45,CUS_000010,MER_00111,2222.0,INR,UPI,MOBILE,AT_RISK,,0,50.85,612,True,False,0,0,0,0.715323
EVT_00010026,PAYMENT_FAILURE,2026-06-04 02:43:33,CUS_001958,MER_00166,2518.29,INR,WALLET,DESKTOP,FAILED,EXPIRED_PAYMENT_METHOD,0,21.54,0,False,False,0,0,0,0.438223
EVT_00093530,CHECKOUT_ABANDONMENT,2026-06-04 02:45:49,CUS_001799,MER_00026,4037.28,INR,CARD,MOBILE,AT_RISK,,0,46.39,434,True,False,0,0,0,0.75408
EVT_00043740,SUBSCRIPTION_FAILURE,2026-06-04 02:47:46,CUS_001963,MER_00045,4449.96,INR,UPI,MOBILE,AT_RISK,,0,43.01,0,False,False,37,4,3,0.183024
EVT_00009566,PAYMENT_FAILURE,2026-06-04 02:49:27,CUS_000030,MER_00003,2297.2,INR,NETBANKING,DESKTOP,FAILED,TIMEOUT,0,3.41,0,False,False,0,0,0,0.649466
EVT_00011717,PAYMENT_FAILURE,2026-06-04 02:52:48,CUS_000386,MER_00155,3592.56,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,1,40.03,0,False,False,0,0,0,0.513828
EVT_00009768,CHECKOUT_ABANDONMENT,2026-06-04 02:58:31,CUS_000261,MER_00001,1686.01,INR,UPI,MOBILE,AT_RISK,,0,17.73,886,True,False,0,0,0,0.778147
EVT_00065539,PAYMENT_FAILURE,2026-06-04 03:00:52,CUS_000831,MER_00081,56688.35,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,2,66.29,0,False,False,0,0,0,0.31925
EVT_00054560,SUBSCRIPTION_FAILURE,2026-06-04 03:07:57,CUS_000303,MER_00157,21503.75,INR,NETBANKING,MOBILE,AT_RISK,,0,69.21,0,False,False,753,12,1,0.583118
EVT_00039576,PAYMENT_FAILURE,2026-06-04 03:10:42,CUS_001885,MER_00144,2660.46,INR,WALLET,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,38.08,0,False,False,0,0,0,0.329671
EVT_00095275,PAYMENT_FAILURE,2026-06-04 03:11:42,CUS_001969,MER_00020,1447.19,INR,UPI,DESKTOP,FAILED,INSUFFICIENT_BALANCE,1,26.07,0,False,False,0,0,0,0.29649
EVT_00032593,CHECKOUT_ABANDONMENT,2026-06-04 03:22:30,CUS_000806,MER_00033,3840.91,INR,CARD,MOBILE,AT_RISK,,0,68.42,616,True,True,0,0,0,0.722079
EVT_00095890,SUBSCRIPTION_FAILURE,2026-06-04 03:23:40,CUS_001139,MER_00104,2158.06,INR,NETBANKING,MOBILE,AT_RISK,,0,37.22,0,False,False,349,7,1,0.476305
EVT_00041080,PAYMENT_FAILURE,2026-06-04 03:26:34,CUS_000127,MER_00168,2089.27,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,43.99,0,False,False,0,0,0,0.279137
EVT_00054487,PAYMENT_FAILURE,2026-06-04 03:30:56,CUS_000871,MER_00164,745.37,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,4.81,0,False,False,0,0,0,0.245212
EVT_00072368,PAYMENT_FAILURE,2026-06-04 03:30:57,CUS_000139,MER_00002,11142.56,INR,CARD,MOBILE,FAILED,TIMEOUT,1,24.42,0,False,False,0,0,0,0.557242
EVT_00026795,PAYMENT_FAILURE,2026-06-04 03:41:14,CUS_001778,MER_00042,9250.66,INR,CARD,DESKTOP,FAILED,TIMEOUT,1,61.48,0,False,False,0,0,0,0.534537
EVT_00020566,CHECKOUT_ABANDONMENT,2026-06-04 03:49:41,CUS_001654,MER_00118,4669.45,INR,NETBANKING,DESKTOP,AT_RISK,,0,47.26,134,False,False,0,0,0,0.566704
EVT_00014028,PAYMENT_FAILURE,2026-06-04 03:52:28,CUS_000243,MER_00083,2389.89,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,3,0.32,0,False,False,0,0,0,0.148394
EVT_00059834,PAYMENT_FAILURE,2026-06-04 04:05:04,CUS_000652,MER_00178,3215.97,INR,UPI,MOBILE,FAILED,EXPIRED_PAYMENT_METHOD,3,17.59,0,False,False,0,0,0,0.213867
EVT_00044727,CHECKOUT_ABANDONMENT,2026-06-04 04:05:17,CUS_001248,MER_00180,5021.82,INR,UPI,DESKTOP,AT_RISK,,0,29.66,748,True,True,0,0,0,0.720978
EVT_00029285,SUBSCRIPTION_FAILURE,2026-06-04 04:07:43,CUS_001015,MER_00102,1920.79,INR,UPI,MOBILE,AT_RISK,,0,65.74,0,False,False,243,2,0,0.513828
EVT_00041524,PAYMENT_FAILURE,2026-06-04 04:11:05,CUS_000616,MER_00107,5311.67,INR,CARD,DESKTOP,FAILED,TIMEOUT,3,53.28,0,False,False,0,0,0,0.382969
EVT_00073207,CHECKOUT_ABANDONMENT,2026-06-04 04:14:59,CUS_001093,MER_00029,6256.47,INR,CARD,MOBILE,AT_RISK,,0,48.04,865,True,False,0,0,0,0.693328
EVT_00065702,PAYMENT_FAILURE,2026-06-04 04:16:31,CUS_001757,MER_00094,1129.53,INR,UPI,MOBILE,FAILED,TIMEOUT,0,5.24,0,False,False,0,0,0,0.67029
EVT_00036115,PAYMENT_FAILURE,2026-06-04 04:16:38,CUS_000206,MER_00141,2706.86,INR,UPI,DESKTOP,FAILED,NETWORK_ERROR,1,44.15,0,False,False,0,0,0,0.491231
EVT_00052098,PAYMENT_FAILURE,2026-06-04 04:17:12,CUS_001329,MER_00077,2916.56,INR,UPI,MOBILE,FAILED,TIMEOUT,2,38.18,0,False,False,0,0,0,0.456775
EVT_00077442,PAYMENT_FAILURE,2026-06-04 04:18:29,CUS_000617,MER_00187,3603.01,INR,CARD,MOBILE,FAILED,NETWORK_ERROR,0,65.19,0,False,False,0,0,0,0.646799
EVT_00079444,PAYMENT_FAILURE,2026-06-04 04:22:31,CUS_000925,MER_00114,2308.63,INR,UPI,MOBILE,FAILED,BANK_TECHNICAL_ERROR,2,71.82,0,False,False,0,0,0,0.420105
EVT_00002987,PAYMENT_FAILURE,2026-06-04 04:26:43,CUS_000761,MER_00139,1796.76,INR,UPI,MOBILE,FAILED,NETWORK_ERROR,0,30.33,0,False,False,0,0,0,0.657661
EVT_00052136,PAYMENT_FAILURE,2026-06-04 04:27:28,CUS_001394,MER_00060,2749.26,INR,CARD,DESKTOP,FAILED,NETWORK_ERROR,1,63.5,0,False,False,0,0,0,0.477446
EVT_00006721,PAYMENT_FAILURE,2026-06-04 04:30:16,CUS_001085,MER_00002,16609.9,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,2,69.59,0,False,False,0,0,0,0.195753
EVT_00083606,PAYMENT_FAILURE,2026-06-04 04:31:17,CUS_001503,MER_00200,2788.36,INR,UPI,MOBILE,FAILED,PAYMENT_LIMIT,0,7.93,0,False,False,0,0,0,0.39625
EVT_00052580,PAYMENT_FAILURE,2026-06-04 04:32:57,CUS_001190,MER_00019,4367.35,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,2,10.78,0,False,False,0,0,0,0.170984
EVT_00022663,PAYMENT_FAILURE,2026-06-04 04:34:50,CUS_000067,MER_00174,2885.26,INR,NETBANKING,MOBILE,FAILED,ISSUER_DECLINE,3,3.94,0,False,False,0,0,0,0.162959
EVT_00083102,PAYMENT_FAILURE,2026-06-04 04:41:04,CUS_000955,MER_00018,2541.29,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,1,44.05,0,False,False,0,0,0,0.357903
EVT_00044995,PAYMENT_FAILURE,2026-06-04 04:44:07,CUS_001608,MER_00125,4332.07,INR,UPI,MOBILE,FAILED,INSUFFICIENT_BALANCE,0,47.19,0,False,False,0,0,0,0.32786
EVT_00011049,SUBSCRIPTION_FAILURE,2026-06-04 04:50:23,CUS_001590,MER_00113,4635.19,INR,UPI,MOBILE,AT_RISK,,0,61.33,0,False,False,494,3,1,0.370991
EVT_00092965,CHECKOUT_ABANDONMENT,2026-06-04 04:58:34,CUS_000948,MER_00176,9029.35,INR,UPI,MOBILE,AT_RISK,,0,17.34,576,True,False,0,0,0,0.767365
EVT_00019622,PAYMENT_FAILURE,2026-06-04 05:00:06,CUS_000388,MER_00200,377.06,INR,UPI,DESKTOP,FAILED,ISSUER_DECLINE,1,5.3,0,False,False,0,0,0,0.214851
EVT_00035864,PAYMENT_FAILURE,2026-06-04 05:03:24,CUS_000569,MER_00200,22816.64,INR,UPI,DESKTOP,FAILED,TIMEOUT,3,27.84,0,False,False,0,0,0,0.427812
EVT_00019061,SUBSCRIPTION_FAILURE,2026-06-04 05:04:15,CUS_000032,MER_00023,20247.71,INR,UPI,DESKTOP,AT_RISK,,0,34.68,0,False,False,879,9,2,0.38503
EVT_00076301,PAYMENT_FAILURE,2026-06-04 05:05:44,CUS_000204,MER_00031,2281.52,INR,CARD,MOBILE,FAILED,BANK_TECHNICAL_ERROR,0,44.98,0,False,False,0,0,0,0.656439
EVT_00035788,CHECKOUT_ABANDONMENT,2026-06-04 05:09:24,CUS_001128,MER_00025,4496.72,INR,NETBANKING,MOBILE,AT_RISK,,0,38.41,699,True,False,0,0,0,0.744168
EVT_00023073,CHECKOUT_ABANDONMENT,2026-06-04 05:13:45,CUS_001971,MER_00017,2115.74,INR,CARD,MOBILE,AT_RISK,,0,50.97,362,True,False,0,0,0,0.754694
EVT_00012865,SUBSCRIPTION_FAILURE,2026-06-04 05:14:44,CUS_000736,MER_00057,19383.21,INR,CARD,MOBILE,AT_RISK,,0,29.48,0,False,False,850,18,0,0.677145
EVT_00090293,SUBSCRIPTION_FAILURE,2026-06-04 05:21:35,CUS_000579,MER_00172,2350.37,INR,WALLET,MOBILE,AT_RISK,,0,3.81,0,False,False,426,14,3,0.318278
EVT_00035632,PAYMENT_FAILURE,2026-06-04 05:27:15,CUS_000081,MER_00165,3257.58,INR,CARD,MOBILE,FAILED,INSUFFICIENT_BALANCE,2,62.89,0,False,False,0,0,0,0.217756
EVT_00084689,PAYMENT_FAILURE,2026-06-04 05:27:46,CUS_001829,MER_00125,2305.29,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,2,27.67,0,False,False,0,0,0,0.167187
EVT_00082819,CHECKOUT_ABANDONMENT,2026-06-04 05:30:24,CUS_001164,MER_00098,1225.33,INR,UPI,MOBILE,AT_RISK,,0,36.55,23,True,False,0,0,0,0.67508
EVT_00016345,PAYMENT_FAILURE,2026-06-04 05:30:30,CUS_000986,MER_00024,22941.25,INR,CARD,MOBILE,FAILED,PAYMENT_LIMIT,2,38.9,0,False,False,0,0,0,0.294498
EVT_00019018,PAYMENT_FAILURE,2026-06-04 05:39:14,CUS_001091,MER_00032,13860.02,INR,UPI,MOBILE,FAILED,ISSUER_DECLINE,0,20.7,0,False,False,0,0,0,0.363196
